Date,Time,Counted by:,Site,Volume Filtered (ml),Frames counted,Volume counted,Species, Cells Counted , Cells/L ,SRC_method
23/03/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,22,4400,110000
23/03/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,4,800,20000
23/03/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protocentrum micans,1,200,5000
23/03/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,1,200,5000
24/03/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,3,600,15000
24/03/2017,08:00,Lorna,Primary sump,5000,1,0.001,Gonyaulax polygramma,3,600,15000
24/03/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,1,200,5000
24/03/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,1,200,5000
27/03/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,1,200,5000
27/03/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,2,400,10000
28/03/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,5,1000,25000
28/03/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium tripos,5,1000,25000
28/03/2017,08:00,Lorna,Primary sump,5000,1,0.001,Gonyaulax polygramma,2,400,10000
28/03/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,5,1000,25000
29/03/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium oceanicum,1,200,5000
30/03/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,36,7200,180000
30/03/2017,08:00,Lorna,Primary sump,5000,1,0.001,Gonyaulax polygramma,13,2600,65000
30/03/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,5,1000,25000
30/03/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium diabolum,1,200,5000
30/03/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protocentrum micans,2,400,10000
30/03/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,3,600,15000
31/03/2017,08:00,Lorna,Primary sump,5000,1,0.001,Gonyaulax polygramma,2,400,10000
31/03/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,1,200,5000
31/03/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protocentrum micans,1,200,5000
03/04/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,2,400,10000
03/04/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,2,400,10000
04/04/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,7,1400,35000
04/04/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,1,200,5000
05/04/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,7,1400,35000
06/04/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,3,600,15000
06/04/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium diabolum,2,400,10000
06/04/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protocentrum micans,4,800,20000
06/04/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,2,400,10000
10/04/2017,08:00,Lorna,Primary sump,5000,1,0.001,Rhizosolenia sp.,1,200,5000
10/04/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,1,200,5000
10/04/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pyrophacus sp.,1,200,5000
11/04/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,3,600,15000
11/04/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,6,1200,30000
11/04/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,3,600,15000
12/04/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,1,200,5000
12/04/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,2,400,10000
13/04/2017,08:00,Lorna,Primary sump,5000,1,0.001,Rhizosolenia sp.,2,400,10000
13/04/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium depressum,3,600,15000
13/04/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protocentrum micans,1,200,5000
13/04/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,6,1200,30000
17/04/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,1,200,5000
18/04/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,1,200,5000
18/04/2017,08:00,Lorna,Primary sump,5000,1,0.001,Rhizosolenia sp.,1,200,5000
19/04/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,1,200,5000
20/04/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,2,400,10000
20/04/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,1,200,5000
21/04/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,1,200,5000
27/04/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,1,200,5000
02/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,1,200,5000
02/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,1,200,5000
02/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Noctiluca scintillans,1,200,5000
02/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium diabolum,1,200,5000
02/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protocentrum micans,1,200,5000
02/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pyrophacus sp.,1,200,5000
03/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,6,1200,30000
03/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,5,1000,25000
03/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Rhizosolenia sp.,3,600,15000
03/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,2,400,10000
03/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Noctiluca scintillans,1,200,5000
03/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protocentrum micans,1,200,5000
03/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,4,800,20000
04/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,4,800,20000
04/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,1,200,5000
04/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Rhizosolenia sp.,1,200,5000
05/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,2,400,10000
05/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,2,400,10000
05/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,1,200,5000
08/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,1,200,5000
08/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,4,800,20000
08/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Dinophysis acuminata,1,200,5000
08/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,1,200,5000
08/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,3,600,15000
08/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,1,200,5000
09/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,3,600,15000
09/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,2,400,10000
09/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,2,400,10000
09/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,1,200,5000
09/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,2,400,10000
10/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,3,600,15000
10/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,5,1000,25000
10/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protocentrum micans,3,600,15000
10/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,4,800,20000
11/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,1,200,5000
11/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,1,200,5000
11/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protocentrum micans,1,200,5000
11/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,3,600,15000
12/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,4,800,20000
12/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,2,400,10000
12/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protocentrum micans,2,400,10000
12/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,2,400,10000
15/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,3,600,15000
15/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,2,400,10000
15/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,3,600,15000
15/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protocentrum micans,1,200,5000
15/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pyrophacus sp.,1,200,5000
16/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,3,600,15000
16/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,1,200,5000
16/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,1,200,5000
17/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,4,800,20000
17/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,2,400,10000
17/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pyrophacus sp.,1,200,5000
18/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,4,800,20000
18/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,2,400,10000
18/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,14,2800,70000
19/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,15,3000,75000
19/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,5,1000,25000
19/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protocentrum micans,1,200,5000
19/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,37,7400,185000
22/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,9,1800,45000
22/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,1,200,5000
22/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protocentrum micans,1,200,5000
22/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,9,1800,45000
23/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,4,800,20000
23/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,1,200,5000
23/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,9,1800,45000
23/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pyrophacus sp.,1,200,5000
24/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,2,400,10000
24/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,1,200,5000
25/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,16,3200,80000
25/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protocentrum micans,12,2400,60000
26/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,27,5400,135000
26/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protocentrum micans,1,200,5000
26/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,8,1600,40000
26/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pyrophacus sp.,2,400,10000
29/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,1,200,5000
29/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Rhizosolenia sp.,2,400,10000
29/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,15,3000,75000
29/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,1,200,5000
30/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Rhizosolenia sp.,1,200,5000
30/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,8,1600,40000
30/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium tripos,2,400,10000
30/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,4,800,20000
30/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pyrophacus sp.,1,200,5000
31/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,18,3600,90000
31/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,2,400,10000
31/05/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,5,1000,25000
01/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,14,2800,70000
01/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,11,2200,55000
02/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,2,400,10000
02/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,14,2800,70000
02/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,8,1600,40000
05/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,2,400,10000
05/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,3,600,15000
06/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,4,800,20000
08/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,19,3800,95000
08/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,8,1600,40000
09/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,16,3200,80000
09/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,1,200,5000
09/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,7,1400,35000
19/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,7,1400,35000
19/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,3,600,15000
20/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,5,1000,25000
20/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,2,400,10000
21/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,2,400,10000
21/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,1,200,5000
22/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,4,800,20000
22/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,1,200,5000
22/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,1,200,5000
23/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,21,4200,105000
23/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,1,200,5000
23/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,3,600,15000
26/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium Furca,14,2800,70000
26/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,1,200,5000
27/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium Furca,12,2400,60000
27/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,2,400,10000
28/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium Furca,7,1400,35000
28/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,3,600,15000
29/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium Furca,6,1200,30000
29/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,4,800,20000
30/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium Furca,4,800,20000
30/06/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,2,400,10000
04/07/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium Furca,1,200,5000
04/07/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,1,200,5000
07/07/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,1,200,5000
07/07/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,1,200,5000
10/07/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,1,200,5000
10/07/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,2,400,10000
11/07/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,1,200,5000
11/07/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium Furca,1,200,5000
12/07/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,4,800,20000
13/07/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,8,1600,40000
14/07/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,6,1200,30000
14/07/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,1,200,5000
14/07/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium diabolum,1,200,5000
17/07/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,1,200,5000
17/07/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,7,1400,35000
17/07/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium fusus,1,200,5000
18/07/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,1,200,5000
21/07/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,1,200,5000
24/07/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,1,200,5000
25/07/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,2,400,10000
26/07/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,1,200,5000
27/07/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,1,200,5000
28/07/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,2,400,10000
31/07/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,12,2400,60000
31/07/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium tripos,1,200,5000
01/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,4,800,20000
01/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Octactis sp.,1,200,5000
02/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,2,400,10000
03/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,1,200,5000
04/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,1,200,5000
04/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium furca,1,200,5000
07/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,1,200,5000
07/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protocentrum micans,1,200,5000
08/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,1,200,5000
10/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,1,200,5000
10/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Dytilum bright-welli,4,800,20000
11/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,1,200,5000
11/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Dytilum bright-welli,2,400,10000
14/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,1,200,5000
14/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,3,600,15000
14/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Dytilum bright-welli,2,400,10000
15/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,2,400,10000
15/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Dytilum bright-welli,2,400,10000
16/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,1,200,5000
16/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Dinophysis tripos,1,200,5000
16/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Dytilum bright-welli,4,800,20000
17/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,1,200,5000
17/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Dinophysis tripos,1,200,5000
18/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Karenia cristata,1,200,5000
18/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Dytilum bright-welli,2,400,10000
21/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,2,400,10000
21/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,1,200,5000
21/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Dytilum bright-welli,1,200,5000
22/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,4,800,20000
22/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Rhizosolenia sp.,1,200,5000
22/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Dytilum bright-welli,2,400,10000
23/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Rhizosolenia sp.,4,800,20000
24/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,2,400,10000
24/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,4,800,20000
24/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Rhizosolenia sp.,4,800,20000
25/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Mesodinium rubrum,2,400,10000
25/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,3,600,15000
25/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium tripos,2,400,10000
25/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,4,800,20000
25/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium diabolum,2,400,10000
25/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pyrophacus sp.,1,200,5000
25/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Dytilum bright-welli,2,400,10000
28/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,4,800,20000
28/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,1,200,5000
29/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,2,400,10000
29/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Ceratium Furca,1,200,5000
30/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,1,200,5000
30/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Rhizosolenia sp.,2,400,10000
30/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Dytilum bright-welli,1,200,5000
31/08/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,2,400,10000
01/09/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,2,400,10000
01/09/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium depressum,2,400,10000
01/09/2017,08:00,Lorna,Primary sump,5000,1,0.001,Dytilum bright-welli,3,600,15000
04/09/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,1,200,5000
04/09/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,2,400,10000
04/09/2017,08:00,Lorna,Primary sump,5000,1,0.001,Dinophysis acuminata,1,200,5000
05/09/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,1,200,5000
05/09/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,1,200,5000
06/09/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium diabolum,2,400,10000
07/09/2017,08:00,Lorna,Primary sump,5000,1,0.001,Dytilum bright-welli,1,200,5000
08/09/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,1,200,5000
08/09/2017,08:00,Lorna,Primary sump,5000,1,0.001,Dytilum bright-welli,2,400,10000
11/09/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,1,200,5000
11/09/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,4,800,20000
12/09/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,2,400,10000
12/09/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,1,200,5000
13/09/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,1,200,5000
13/09/2017,08:00,Lorna,Primary sump,5000,1,0.001,Octactis sp.,1,200,5000
14/09/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,1,200,5000
14/09/2017,08:00,Lorna,Primary sump,5000,1,0.001,Rhizosolenia sp.,1,200,5000
15/09/2017,08:00,Lorna,Primary sump,5000,1,0.001,Chaetoceros sp.,1,200,5000
15/09/2017,08:00,Lorna,Primary sump,5000,1,0.001,Rhizosolenia sp.,1,200,5000
15/09/2017,08:00,Lorna,Primary sump,5000,1,0.001,Protoperidinium conicum,1,200,5000
20/09/2017,08:00,Lorna,Primary sump,5000,1,0.001,Pseudo-nitzschia australis,1,200,5000
