Date,Time,Counted by:,Site,Volume Filtered (ml),Frames counted,Volume counted,Species, Cells Counted , Cells/L ,,Yellow_block,RG_meth,SRC_method
12/02/2019,08:00:00,Pertunia,Primary sump,5000,20,0.02,Polyedrum,199,1 990,9 950,49750,995,497500
30/10/2018,08:00:00,Nuette,Primary Sump,5000,20,0.004,Rhizosolenia,199,9 950,9 950,49750,995,2487500
21/02/2019,01:00:00,Pertunia,Primary sump,5000,20,0.02,Polyedrum,198,1 980,9 900,49500,990,495000
25/02/2019,06:00:00,Pertunia,Primary sump,5000,20,0.02,Polyedrum,196,1 960,9 800,49000,980,490000
12/03/2019,11:00:00,Chriss-Mart,Nursery,5000,20,0.02,All species,196,1 960,9 800,49000,980,490000
19/02/2019,19:00:00,Sarah,Primary sump,5000,20,0.02,Diatoms,195,1 950,9 750,48750,975,487500
29/03/2019,14:00:00,Sarah,Primary sump,5000,20,0.02,All species,194,1 940,9 700,48500,970,485000
18/02/2019,01:00:00,Pertunia,Nursery SV,5000,20,0.02,Polyedrum,191,1 910,9 550,47750,955,477500
03/04/2019,07:40:00,Lorna,After Drumfilter,5000,20,0.02,Ceratium furca,190,1 900,9 500,47500,950,475000
13/02/2019,09:19:00,Pertunia,Primary sump,5000,20,0.02,All species,189,1 890,9 450,47250,945,472500
02/04/2019,17:30:00,Pertunia,After Drumfilter,5000,20,0.02,Other,189,1 890,9 450,47250,945,472500
30/03/2019,14:00:00,Lorna,After Drumfilter,5000,20,0.02,Lingulodinium polyedrum,188,1 880,9 400,47000,940,470000
27/03/2019,21:30:00,Pertunia,After Drumfilter,5000,20,0.02,Prorocentrum micans,187,1 870,9 350,46750,935,467500
20/02/2019,21:00:00,Pertunia,Primary sump,5000,20,0.02,Polyedrum,186,1 860,9 300,46500,930,465000
18/02/2019,04:00:00,Pertunia,Primary sump,5000,20,0.02,Polyedrum,183,1 830,9 150,45750,915,457500
02/04/2019,16:00:00,Pertunia,Primary sump,5000,20,0.02,Lingulodinium polyedrum,183,1 830,9 150,45750,915,457500
28/03/2019,10:00:00,Pertunia,Primary sump,5000,20,0.02,Lingulodinium polyedrum,182,1 820,9 100,45500,910,455000
11/03/2019,12:00:00,Chriss-Mart,After Drumfilter,5000,20,0.02,All species,182,1 820,9 100,45500,910,455000
26/03/2019,08:20:00,Pertunia,Primary sump,5000,20,0.02,Prorocentrum micans,181,1 810,9 050,45250,905,452500
12/04/2019,12:50:00,Lorna,Primary sump,5000,20,0.02,All species,181,1 810,9 050,45250,905,452500
25/02/2019,23:00:00,Pertunia,Broodstock,5000,20,0.02,All species,181,1 810,9 050,45250,905,452500
20/02/2019,01:00:00,Sarah,Primary sump,5000,20,0.02,Polyedrum,180,1 800,9 000,45000,900,450000
26/03/2019,08:20:00,Pertunia,Primary sump,5000,20,0.02,Lingulodinium polyedrum,180,1 800,9 000,45000,900,450000
14/02/2019,13:05:00,Lorna,After Drumfilter,5000,20,0.02,All species,180,1 800,9 000,45000,900,450000
26/03/2019,09:25:00,Pertunia,After Drumfilter,5000,20,0.02,Prorocentrum micans,179,1 790,8 950,44750,895,447500
01/03/2019,14:00:00,Pertunia,Primary sump ,5000,20,0.02,All species,179,1 790,8 950,44750,895,447500
30/03/2019,16:00:00,Lorna,After Drumfilter,5000,20,0.02,Lingulodinium polyedrum,179,1 790,8 950,44750,895,447500
28/03/2019,11:00:00,Lorna,Primary sump,5000,20,0.02,Prorocentrum micans,178,1 780,8 900,44500,890,445000
26/03/2019,14:45:00,Lorna,Primary sump,5000,20,0.02,Prorocentrum micans,178,1 780,8 900,44500,890,445000
26/03/2019,07:20:00,Pertunia,Primary sump,5000,20,0.02,Prorocentrum micans,177,1 770,8 850,44250,885,442500
11/03/2019,17:00:00,Pertunia,Primary sump,5000,20,0.02,All species,177,1 770,8 850,44250,885,442500
12/03/2019,11:00:00,Sarah,After Drumfilter,5000,20,0.02,All species,176,1 760,8 800,44000,880,440000
19/03/2019,01:30:00,Pertunia,Primary sump,5000,20,0.02,All species,174,1 740,8 700,43500,870,435000
26/03/2019,05:05:00,Pertunia,After Drumfilter,5000,20,0.02,All species,174,1 740,8 700,43500,870,435000
24/02/2019,08:10:00,Lorna,After Drumfilter,5000,20,0.02,G. polygramma,173,1 730,8 650,43250,865,432500
25/01/2019,10:41:00,Pertunia,Primary sump,5000,20,0.02,P. conicum,173,1 730,8 650,43250,865,432500
31/01/2019,17:00:00,Pertunia,Primary sump,5000,20,0.02,Polyedrum,173,1 730,8 650,43250,865,432500
30/03/2019,18:00:00,Pertunia,Seaview,5000,20,0.02,Lingulodinium polyedrum,173,1 730,8 650,43250,865,432500
18/02/2019,01:00:00,Pertunia,After Drumfilter,5000,20,0.02,Polyedrum,172,1 720,8 600,43000,860,430000
01/11/2018,08:00:00,Nuette,Primary Sump,5000,20,0.004,Rhizosolenia,172,8 600,8 600,43000,860,2150000
28/03/2019,10:00:00,Pertunia,Primary sump,5000,20,0.02,Prorocentrum micans,171,1 710,8 550,42750,855,427500
28/03/2019,10:00:00,Pertunia,After Drumfilter,5000,20,0.02,Prorocentrum micans,171,1 710,8 550,42750,855,427500
25/01/2019,10:41:00,Pertunia,Primary sump,5000,20,0.02,C. fusus,171,1 710,8 550,42750,855,427500
27/03/2019,23:00:00,Pertunia,After Drumfilter,5000,20,0.02,Lingulodinium polyedrum,171,1 710,8 550,42750,855,427500
28/03/2019,07:30:00,Lorna,Primary sump,5000,20,0.02,Gonyaulax polygramma,170,1 700,8 500,42500,850,425000
29/03/2019,12:00:00,Lorna,After Drumfilter,5000,20,0.02,Prorocentrum micans,168,1 680,8 400,42000,840,420000
16/03/2019,16:00:00,Sarah,Primary sump,5000,20,0.02,All species,168,1 680,8 400,42000,840,420000
26/03/2019,23:20:00,Pertunia,Primary sump,5000,20,0.02,Lingulodinium polyedrum,168,1 680,8 400,42000,840,420000
26/02/2019,12:20:00,Pertunia,After Drumfilter,5000,20,0.02,All species,166,1 660,8 300,41500,830,415000
19/02/2019,21:00:00,Sarah,After Drumfilter,5000,20,0.02,Polyedrum,166,1 660,8 300,41500,830,415000
24/02/2019,11:47:00,Lorna,Primary sump,5000,20,0.02,Polyedrum,165,1 650,8 250,41250,825,412500
17/02/2019,19:14:00,Pertunia,Inside Settlement,5000,20,0.02,Polyedrum,165,1 650,8 250,41250,825,412500
24/02/2019,04:00:00,Pertunia,After Drumfilter,5000,20,0.02,All species,164,1 640,8 200,41000,820,410000
24/02/2019,19:00:00,Pertunia,Primary sump,5000,20,0.02,Polyedrum,164,1 640,8 200,41000,820,410000
03/04/2019,17:00:00,Pertunia,Primary sump,5000,20,0.02,Lingulodinium polyedrum,163,1 630,8 150,40750,815,407500
28/03/2019,08:20:00,Lorna,Primary sump,5000,20,0.02,Lingulodinium polyedrum,162,1 620,8 100,40500,810,405000
11/03/2019,17:00:00,Pertunia,After Drumfilter,5000,20,0.02,All species,162,1 620,8 100,40500,810,405000
26/03/2019,15:45:00,Lorna,Primary sump,5000,20,0.02,Lingulodinium polyedrum,161,1 610,8 050,40250,805,402500
19/02/2019,04:00:00,Sarah,After Drumfilter,5000,20,0.02,All species,160,1 600,8 000,40000,800,400000
24/02/2019,12:53:00,Lorna,Primary sump,5000,20,0.02,Polyedrum,160,1 600,8 000,40000,800,400000
11/02/2019,17:00:00,Pertunia,Primary sump,5000,20,0.02,Polyedrum,160,1 600,8 000,40000,800,400000
27/03/2019,21:30:00,Pertunia,Primary sump,5000,20,0.02,Ceratium furca,160,1 600,8 000,40000,800,400000
26/03/2019,03:10:00,Pertunia,After Drumfilter,5000,20,0.02,All species,159,1 590,7 950,39750,795,397500
24/02/2019,06:00:00,Pertunia,Primary sump,5000,20,0.02,Polyedrum,159,1 590,7 950,39750,795,397500
17/02/2019,19:14:00,Pertunia,Nursery SV,5000,20,0.02,polyedrum,159,1 590,7 950,39750,795,397500
26/03/2019,23:20:00,Pertunia,Primary sump,5000,20,0.02,Prorocentrum micans,159,1 590,7 950,39750,795,397500
26/03/2019,09:20:00,Pertunia,Primary sump,5000,20,0.02,Prorocentrum micans,156,1 560,7 800,39000,780,390000
18/02/2019,16:15:00,Sarah,After Drumfilter,5000,20,0.02,G. polygramma,156,1 560,7 800,39000,780,390000
01/03/2019,14:00:00,Pertunia,After Drumfilter,5000,20,0.02,All species,155,1 550,7 750,38750,775,387500
15/04/2019,16:00:00,Sarah,Primary sump,5000,20,0.02,All species,154,1 540,7 700,38500,770,385000
28/03/2019,09:15:00,Lorna,Primary sump,5000,20,0.02,Prorocentrum micans,153,1 530,7 650,38250,765,382500
28/03/2019,00:00:00,Pertunia,After Drumfilter,5000,20,0.02,Other,151,1 510,7 550,37750,755,377500
27/03/2019,18:30:00,Pertunia,After Drumfilter,5000,20,0.02,Lingulodinium polyedrum,151,1 510,7 550,37750,755,377500
03/04/2019,11:00:00,Lorna,After Drumfilter,5000,20,0.02,Prorocentrum micans,150,1 500,7 500,37500,750,375000
26/03/2019,14:45:00,Lorna,Primary sump,5000,20,0.02,Lingulodinium polyedrum,150,1 500,7 500,37500,750,375000
19/02/2019,07:44:00,Lorna,Primary sump,5000,20,0.02,Polyedrum,149,1 490,7 450,37250,745,372500
25/01/2019,08:16:00,Pertunia,Primary sump,5000,20,0.02,Polyedrum,149,1 490,7 450,37250,745,372500
02/04/2019,20:00:00,Pertunia,After Drumfilter,5000,20,0.02,Prorocentrum micans,149,1 490,7 450,37250,745,372500
14/02/2019,18:20:00,Pertunia,After Drumfilter,5000,20,0.02,All species,148,1 480,7 400,37000,740,370000
18/02/2019,19:00:00,Pertunia,Primary sump,5000,20,0.02,Polyedrum,146,1 460,7 300,36500,730,365000
28/03/2019,16:00:00,Lorna,Primary sump,5000,20,0.02,Ceratium furca,145,1 450,7 250,36250,725,362500
25/02/2019,03:00:00,Pertunia,After Drumfilter,5000,20,0.02,Polyedrum,144,1 440,7 200,36000,720,360000
26/03/2019,09:25:00,Pertunia,After Drumfilter,5000,20,0.02,Lingulodinium polyedrum,144,1 440,7 200,36000,720,360000
28/03/2019,11:00:00,Lorna,Primary sump,5000,20,0.02,Lingulodinium polyedrum,144,1 440,7 200,36000,720,360000
14/03/2019,12:00:00,Chriss-Mart,Primary sump,5000,20,0.02,All species,144,1 440,7 200,36000,720,360000
08/04/2019,16:00:00,Pertunia,Primary sump,5000,20,0.02,Lingulodinium polyedrum,144,1 440,7 200,36000,720,360000
26/03/2019,08:25:00,Pertunia,After Drumfilter,5000,20,0.02,Lingulodinium polyedrum,143,1 430,7 150,35750,715,357500
16/04/2019,07:45:00,Lorna,Primary sump,5000,20,0.02,All species,142,1 420,7 100,35500,710,355000
20/02/2019,01:00:00,Sarah,Primary sump,5000,20,0.02,Other,141,1 410,7 050,35250,705,352500
17/04/2019,09:45:00,Sarah,Primary sump,5000,20,0.02,,141,1 410,7 050,35250,705,352500
02/04/2019,12:30:00,Lorna,Primary sump,5000,20,0.02,Lingulodinium polyedrum,140,1 400,7 000,35000,700,350000
12/03/2019,16:00:00,Chriss-Mart,Primary sump,5000,20,0.02,All species,140,1 400,7 000,35000,700,350000
28/03/2019,20:00:00,Sarah,After Drumfilter,5000,20,0.02,Lingulodinium polyedrum,140,1 400,7 000,35000,700,350000
27/03/2019,23:00:00,Pertunia,After Drumfilter,5000,20,0.02,Prorocentrum micans,140,1 400,7 000,35000,700,350000
20/02/2019,01:00:00,Sarah,After Drumfilter,5000,20,0.02,Polyedrum,138,1 380,6 900,34500,690,345000
02/04/2019,19:00:00,Pertunia,Primary sump,5000,20,0.02,Prorocentrum micans,138,1 380,6 900,34500,690,345000
29/11/2018,08:00:00,Lorna,Primary Sump,5000,20,0.004,Pseudo-nitzschia australis,137,6 850,6 850,34250,685,1712500
14/03/2019,17:00:00,Pertunia,Primary sump,5000,20,0.02,All species,137,1 370,6 850,34250,685,342500
26/03/2019,23:25:00,Pertunia,After Drumfilter,5000,20,0.02,Prorocentrum micans,137,1 370,6 850,34250,685,342500
26/03/2019,08:25:00,Pertunia,After Drumfilter,5000,20,0.02,Prorocentrum micans,136,1 360,6 800,34000,680,340000
28/03/2019,16:00:00,Lorna,After Drumfilter,5000,20,0.02,Ceratium furca,136,1 360,6 800,34000,680,340000
03/04/2019,07:40:00,Lorna,After Drumfilter,5000,20,0.02,Prorocentrum micans,135,1 350,6 750,33750,675,337500
20/02/2019,09:08:00,Lorna,After Drumfilter,5000,20,0.02,G. polygramma,135,1 350,6 750,33750,675,337500
02/04/2019,10:45:00,Lorna,Primary sump,5000,20,0.02,Lingulodinium polyedrum,135,1 350,6 750,33750,675,337500
27/03/2019,18:30:00,Pertunia,After Drumfilter,5000,20,0.02,Prorocentrum micans,135,1 350,6 750,33750,675,337500
19/02/2019,19:00:00,Sarah,Primary sump,5000,20,0.02,G. polygramma,135,1 350,6 750,33750,675,337500
17/02/2019,22:31:00,Pertunia,Broodstock,5000,20,0.02,Polyedrum,134,1 340,6 700,33500,670,335000
14/03/2019,12:00:00,Chriss-Mart,After Drumfilter,5000,20,0.02,All species,132,1 320,6 600,33000,660,330000
26/03/2019,09:15:00,Sarah,After Drumfilter,5000,20,0.02,All species,131,1 310,6 550,32750,655,327500
18/02/2019,14:00:00,Sarah,Primary sump,5000,20,0.02,Other ,130,1 300,6 500,32500,650,325000
14/03/2019,07:45:00,Chriss-Mart,Primary sump,5000,20,0.02,All species,128,1 280,6 400,32000,640,320000
02/04/2019,10:00:00,Pertunia,Primary sump,5000,20,0.02,Lingulodinium polyedrum,128,1 280,6 400,32000,640,320000
13/03/2019,16:42:00,Chriss-Mart,Primary sump,5000,20,0.02,All species,128,1 280,6 400,32000,640,320000
20/02/2019,01:00:00,Sarah,Primary sump,5000,20,0.02,Diatoms,127,1 270,6 350,31750,635,317500
26/03/2019,07:25:00,Pertunia,After Drumfilter,5000,20,0.02,Lingulodinium polyedrum,127,1 270,6 350,31750,635,317500
24/01/2019,15:09:00,Pertunia,Primary sump,5000,20,0.02,Polyedrum,127,1 270,6 350,31750,635,317500
26/03/2019,23:25:00,Pertunia,After Drumfilter,5000,20,0.02,Lingulodinium polyedrum,127,1 270,6 350,31750,635,317500
20/02/2019,03:00:00,Sarah,Primary sump,5000,20,0.02,G. polygramma,126,1 260,6 300,31500,630,315000
26/03/2019,16:45:00,Lorna,Primary sump,5000,20,0.02,Prorocentrum micans,126,1 260,6 300,31500,630,315000
26/03/2019,16:45:00,Lorna,Primary sump,5000,20,0.02,Lingulodinium polyedrum,126,1 260,6 300,31500,630,315000
17/02/2019,20:40:00,Pertunia,Primary sump,5000,20,0.02,All species,126,1 260,6 300,31500,630,315000
29/10/2018,08:00:00,Nuette,Primary Sump,5000,20,0.004,Chaetocerus sp.,125,6 250,6 250,31250,625,1562500
19/02/2019,19:00:00,Sarah,After Drumfilter,5000,20,0.02,Polyedrum,123,1 230,6 150,30750,615,307500
19/02/2019,21:00:00,Sarah,After Drumfilter,5000,20,0.02,Diatoms,123,1 230,6 150,30750,615,307500
17/02/2019,23:01:00,Pertunia,Amaza 5 settlement,5000,20,0.02,Polyedrum,123,1 230,6 150,30750,615,307500
29/03/2019,12:00:00,Lorna,Primary sump,5000,20,0.02,Prorocentrum micans,122,1 220,6 100,30500,610,305000
29/03/2019,07:40:00,Pertunia,After Drumfilter,5000,20,0.02,Prorocentrum micans,121,1 210,6 050,30250,605,302500
06/11/2018,08:00:00,Pertunia,Primary Sump,5000,20,0.004,Rhizosolenia,121,6 050,6 050,30250,605,1512500
26/03/2019,08:00:00,Sarah,After Drumfilter,5000,20,0.02,All species,121,1 210,6 050,30250,605,302500
20/02/2019,09:08:00,Lorna,Primary sump,5000,20,0.02,Polyedrum,121,1 210,6 050,30250,605,302500
30/03/2019,13:00:00,Lorna,Primary sump,5000,20,0.02,Lingulodinium polyedrum,121,1 210,6 050,30250,605,302500
18/02/2019,14:00:00,Sarah,After Drumfilter,5000,20,0.02,Polyedrum,121,1 210,6 050,30250,605,302500
19/02/2019,15:36:00,Lorna,After Drumfilter,5000,20,0.02,G. polygramma,121,1 210,6 050,30250,605,302500
02/04/2019,17:30:00,Pertunia,Primary sump,5000,20,0.02,Lingulodinium polyedrum,121,1 210,6 050,30250,605,302500
26/03/2019,18:05:00,Pertunia,After Drumfilter,5000,20,0.02,Lingulodinium polyedrum,121,1 210,6 050,30250,605,302500
06/04/2019,08:00:00,Pertunia,Primary sump,5000,20,0.02,Lingulodinium polyedrum,120,1 200,6 000,30000,600,300000
26/03/2019,18:05:00,Pertunia,After Drumfilter,5000,20,0.02,Prorocentrum micans,120,1 200,6 000,30000,600,300000
28/03/2019,22:00:00,Sarah,After Drumfilter,5000,20,0.02,Lingulodinium polyedrum,120,1 200,6 000,30000,600,300000
28/03/2019,09:15:00,Lorna,Primary sump,5000,20,0.02,Lingulodinium polyedrum,118,1 180,5 900,29500,590,295000
08/04/2019,07:43:00,Pertunia,Primary sump,5000,20,0.02,Lingulodinium polyedrum,116,1 160,5 800,29000,580,290000
09/03/2019,13:30:00,Sarah,Primary sump,5000,20,0.02,All species,116,1 160,5 800,29000,580,290000
25/01/2019,08:16:00,Pertunia,Primary sump,5000,20,0.02,C. furca,115,1 150,5 750,28750,575,287500
03/04/2019,14:00:00,Lorna,After Drumfilter,5000,20,0.02,Prorocentrum micans,115,1 150,5 750,28750,575,287500
26/03/2019,07:25:00,Pertunia,After Drumfilter,5000,20,0.02,Prorocentrum micans,114,1 140,5 700,28500,570,285000
29/03/2019,11:00:00,Lorna,Primary sump,5000,20,0.02,Lingulodinium polyedrum,114,1 140,5 700,28500,570,285000
18/02/2019,01:00:00,Pertunia,Amaza 5 settlement,5000,20,0.02,Polyedrum,113,1 130,5 650,28250,565,282500
18/02/2019,03:00:00,Pertunia,Primary sump,5000,20,0.02,Polyedrum,112,1 120,5 600,28000,560,280000
29/03/2019,11:00:00,Lorna,After Drumfilter,5000,20,0.02,Lingulodinium polyedrum,112,1 120,5 600,28000,560,280000
09/03/2019,15:30:00,Sarah,Primary sump ,5000,20,0.02,All species,112,1 120,5 600,28000,560,280000
12/03/2019,16:00:00,Chriss-Mart,After Drumfilter,5000,20,0.02,All species,112,1 120,5 600,28000,560,280000
28/03/2019,20:00:00,Sarah,After Drumfilter,5000,20,0.02,Prorocentrum micans,111,1 110,5 550,27750,555,277500
17/02/2019,20:38:00,Pertunia,After Drumfilter,5000,20,0.02,All species,111,1 110,5 550,27750,555,277500
14/04/2019,07:30:00,Sarah,Primary sump,5000,20,0.02,Ceratium fusus,110,1 100,5 500,27500,550,275000
24/02/2019,19:00:00,Pertunia,After Drumfilter,5000,20,0.02,Polyedrum,110,1 100,5 500,27500,550,275000
25/01/2019,08:16:00,Pertunia,Primary sump,5000,20,0.02,P. conicum,109,1 090,5 450,27250,545,272500
19/02/2019,17:30:00,Sarah,Primary sump,5000,20,0.02,Polyedrum,109,1 090,5 450,27250,545,272500
27/03/2019,20:40:00,Pertunia,After Drumfilter,5000,20,0.02,Ceratium furca,109,1 090,5 450,27250,545,272500
13/03/2019,07:30:00,Chriss-Mart,Primary sump,5000,20,0.02,All species,108,1 080,5 400,27000,540,270000
08/04/2019,07:43:00,Pertunia,Primary sump,5000,20,0.02,Ceratium fusus,108,1 080,5 400,27000,540,270000
01/11/2018,08:00:00,Nuette,Primary Sump,5000,20,0.004,Pseudo-nitzschia australis,108,5 400,5 400,27000,540,1350000
02/04/2019,14:00:00,Lorna,Primary sump,5000,20,0.02,Lingulodinium polyedrum,108,1 080,5 400,27000,540,270000
24/02/2019,15:36:00,Lorna,Primary sump,5000,20,0.02,Polyedrum,108,1 080,5 400,27000,540,270000
19/02/2019,23:00:00,Sarah,Primary sump,5000,20,0.02,Polygramma,107,1 070,5 350,26750,535,267500
08/04/2019,16:00:00,Pertunia,Primary sump,5000,20,0.02,Ceratium furca,106,1 060,5 300,26500,530,265000
28/03/2019,19:00:00,Sarah,Primary sump,5000,20,0.02,Lingulodinium polyedrum,106,1 060,5 300,26500,530,265000
18/02/2019,01:00:00,Pertunia,Primary sump,5000,20,0.02,Polyedrum,105,1 050,5 250,26250,525,262500
07/04/2019,08:00:00,Pertunia,Primary sump,5000,20,0.02,Lingulodinium polyedrum,105,1 050,5 250,26250,525,262500
24/01/2019,08:00:00,Pertunia,Primary sump,5000,20,0.02,P. conicum,104,1 040,5 200,26000,520,260000
17/02/2019,11:15:00,Sarah,After Drumfilter,5000,20,0.02,Polyedrum,104,1 040,5 200,26000,520,260000
17/02/2019,18:00:00,Pertunia,After Drumfilter,5000,20,0.02,Polyedrum,104,1 040,5 200,26000,520,260000
20/02/2019,15:23:00,Pertunia,After Drumfilter,5000,20,0.02,All species,103,1 030,5 150,25750,515,257500
14/04/2019,20:10:00,Sarah,Primary sump,5000,20,0.02,All species,103,1 030,5 150,25750,515,257500
25/02/2019,05:00:00,Pertunia,Primary sump,5000,20,0.02,Polyedrum,102,1 020,5 100,25500,510,255000
28/03/2019,23:00:00,Sarah,After Drumfilter,5000,20,0.02,Prorocentrum micans,102,1 020,5 100,25500,510,255000
18/02/2019,02:00:00,Pertunia,Primary sump,5000,20,0.02,Polyedrum,101,1 010,5 050,25250,505,252500
19/02/2019,14:30:00,Lorna,Primary sump,5000,20,0.02,Diatoms,101,1 010,5 050,25250,505,252500
28/02/2019,10:45:00,Sarah,Hatchery,5000,20,0.02,All species,100,1 000,5 000,25000,500,250000
19/02/2019,11:16:00,Lorna,After Drumfilter,5000,20,0.02,G. polygramma,100,1 000,5 000,25000,500,250000
03/04/2019,14:00:00,Lorna,Primary sump,5000,20,0.02,Prorocentrum micans,100,1 000,5 000,25000,500,250000
14/02/2019,19:55:00,Pertunia,After Drumfilter,5000,20,0.02,All species,100,1 000,5 000,25000,500,250000
14/02/2019,21:00:00,Pertunia,After Drumfilter,5000,20,0.02,All species,100,1 000,5 000,25000,500,250000
18/02/2019,01:00:00,Pertunia,Inside Settlement,5000,20,0.02,Polyedrum,99,990,4 950,24750,495,247500
18/02/2019,07:45:00,Sarah,After Drumfilter,5000,20,0.02,others,99,990,4 950,24750,495,247500
27/03/2019,06:00:00,Sarah,Primary sump,5000,20,0.02,Lingulodinium polyedrum,98,980,4 900,24500,490,245000
08/04/2019,07:43:00,Pertunia,Primary sump,5000,20,0.02,Ceratium furca,97,970,4 850,24250,485,242500
24/02/2019,11:47:00,Lorna,Primary sump,5000,20,0.02,Diatoms,97,970,4 850,24250,485,242500
08/04/2019,16:00:00,Pertunia,Primary sump,5000,20,0.02,Ceratium fusus,97,970,4 850,24250,485,242500
29/03/2019,12:00:00,Lorna,After Drumfilter,5000,20,0.02,Lingulodinium polyedrum,96,960,4 800,24000,480,240000
19/02/2019,21:00:00,Sarah,Primary sump,5000,20,0.02,Other,96,960,4 800,24000,480,240000
20/02/2019,01:00:00,Sarah,Primary sump,5000,20,0.02,G. polygramma,95,950,4 750,23750,475,237500
14/04/2019,07:30:00,Sarah,After Drumfilter,5000,20,0.02,Ceratium fusus,95,950,4 750,23750,475,237500
11/04/2019,07:35:00,Pertunia,Primary sump,5000,20,0.02,Lingulodinium polyedrum,95,950,4 750,23750,475,237500
04/03/2019,17:00:00,Pertunia,After Drumfilter,5000,20,0.02,Polyedrum,95,950,4 750,23750,475,237500
30/03/2019,18:00:00,Pertunia,After Drumfilter,5000,20,0.02,Lingulodinium polyedrum,95,950,4 750,23750,475,237500
28/03/2019,21:00:00,Sarah,After Drumfilter,5000,20,0.02,Prorocentrum micans,95,950,4 750,23750,475,237500
28/03/2019,21:00:00,Sarah,After Drumfilter,5000,20,0.02,Lingulodinium polyedrum,95,950,4 750,23750,475,237500
27/03/2019,06:00:00,Sarah,Primary sump,5000,20,0.02,Prorocentrum micans,92,920,4 600,23000,460,230000
11/03/2019,00:00:00,Pertunia,Primary sump,5000,20,0.02,All species,91,910,4 550,22750,455,227500
08/04/2019,07:43:00,Pertunia,Primary sump,5000,20,0.02,Protoperidinium conicum,91,910,4 550,22750,455,227500
14/04/2019,07:30:00,Sarah,Primary sump,5000,20,0.02,Ceratium furca,90,900,4 500,22500,450,225000
27/03/2019,15:00:00,Sarah,Primary sump,5000,20,0.02,Lingulodinium polyedrum,90,900,4 500,22500,450,225000
