Date,Time,Counted by,Site,Volume.Filtered.(ml),Frames.counted,CellsCounted,Cells/L,SRC_method
04/04/2019,11:30,Pertunia,Primary sump,5000,10,48,24000,24000
28/08/2019,14:00,Pertunia,Primary sump,5000,328,49,149.3902439,746.9512195
25/01/2019,08:16,Pertunia,Primary sump,5000,20,49,2450,12250
19/02/2019,12:06,Lorna,After Drumfilter,5000,20,49,2450,12250
19/02/2019,09:45,Lorna,Primary sump,5000,20,50,2500,12500
24/02/2019,21:00,Pertunia,After Drumfilter,5000,20,50,2500,12500
03/03/2019,10:00,Lorna,After Drumfilter,5000,10,50,5000,25000
27/03/2019,13:00,Sarah,After Drumfilter,5000,20,50,12500,12500
05/04/2019,08:00,Pertunia,Primary sump,5000,10,50,25000,25000
08/04/2019,20:00,Pertunia,Primary sump,5000,10,50,25000,25000
24/01/2019,08:00,Pertunia,Primary sump,5000,20,51,2550,12750
13/02/2019,19:54,Lorna,Primary sump,5000,20,51,2550,12750
19/02/2019,21:00,Sarah,After Drumfilter,5000,20,51,2550,12750
27/03/2019,13:00,Lorna,Primary sump,5000,20,51,12750,12750
27/03/2019,17:00,Sarah,After Drumfilter,5000,20,51,12750,12750
28/03/2019,10:00,Pertunia,Primary sump,5000,20,51,12750,12750
29/03/2019,07:40,Pertunia,After Drumfilter,5000,20,51,12750,12750
29/032019,11:00,Lorna,After Drumfilter,5000,20,51,12750,12750
06/04/2019,08:00,Pertunia,Primary sump,5000,20,51,12750,12750
08/04/2019,16:00,Pertunia,Primary sump,5000,20,51,12750,12750
22/12/2018,08:00,Lorna,Primary sump,5000,20,52,2600,13000
24/01/2019,08:00,Pertunia,Primary sump,5000,20,52,2600,13000
24/01/2019,15:09,Pertunia,Primary sump,5000,20,52,2600,13000
13/02/2019,22:50,Pertunia,Primary sump,5000,20,52,2600,13000
18/02/2019,14:00,Sarah,After Drumfilter,5000,20,52,2600,13000
20/02/2019,19:00,Pertunia,After Drumfilter,5000,20,52,2600,13000
24/02/2019,09:05,Lorna,Primary sump,5000,20,52,2600,13000
23/02/2019,15:05,Lorna,After Drumfilter,5000,5,52,10400,52000
27/03/2019,13:00,Lorna,Primary sump,5000,20,52,13000,13000
18/02/2019,02:00,Pertunia,After Drumfilter,5000,20,53,2650,13250
20/02/2019,18:00,Pertunia,After Drumfilter,5000,20,53,2650,13250
27/02/2019,07:45,Sarah,Primary sump,5000,20,53,13250,13250
30/03/2019,16:00,Lorna,Primary sump,5000,20,53,13250,13250
01/02/2018,14:00,Nuette,Primary sump,5000,90,54,120,3000
12/06/2019,08:00,Pertunia,Primary sump,5000,63,54,4285.714286,4285.714286
02/04/2019,20:00,Pertunia,Primary sump,5000,20,54,13500,13500
10/04/2019,07:35,Lorna,Primary sump,5000,20,54,13500,13500
09/04/2019,07:40,Pertunia,Primary sump,5000,10,54,27000,27000
02/02/2018,08:00,Nuette,Primary sump,5000,80,55,137.5,3437.5
29/10/2018,08:00,Nuette,Primary sump,5000,20,55,2750,13750
31/10/2018,08:00,Nuette,Primary sump,5000,10,55,5500,27500
24/01/2019,15:09,Pertunia,Primary sump,5000,20,56,2800,14000
08/04/2019,20:00,Pertunia,Primary sump,5000,10,56,28000,28000
09/02/2017,08:00,Lorna,Primary sump,5000,21,57,542.8571429,13571.42857
22/08/2019,08:00,Pertunia,Primary sump,5000,50,57,1140,5700
02/09/2019,08:00,Kabelo,Primary sump,5000,110,57,2590.909091,2590.909091
26/11/2018,08:00,Lorna,Primary sump,5000,20,57,2850,14250
25/01/2019,12:23,Pertunia,Primary sump,5000,20,57,2850,14250
19/02/2019,17:30,Sarah,Primary sump,5000,20,57,2850,14250
06/02/2017,08:00,Lorna,Primary sump,5000,20,58,580,14500
19/02/2019,07:44,Lorna,Primary sump,5000,20,58,2900,14500
24/02/2019,12:56,Lorna,After Drumfilter,5000,20,58,2900,14500
27/03/2019,10:00,Lorna,Primary sump,5000,20,58,14500,14500
19/01/2017,08:00,Lorna,Primary sump,5000,24,59,491.6666667,12291.66667
14/02/2017,08:00,Lorna,Primary sump,5000,22,59,536.3636364,13409.09091
01/09/2019,08:00,Kabelo,Primary sump,5000,150,59,1966.666667,1966.666667
11/02/2019,18:00,Pertunia,Primary sump,5000,20,59,2950,14750
19/02/2019,19:00,Sarah,After Drumfilter,5000,20,59,2950,14750
20/11/2019,12:00,Pertunia,Primary sump,5000,32,59,9218.75,9218.75
23/02/2019,13:07,Lorna,After Drumfilter,5000,5,59,11800,59000
02/04/2019,07:45,Lorna,After Drumfilter,5000,5,59,59000,59000
27/08/2019,08:00,Kabelo,Primary sump,5000,100,60,600,3000
23/02/2019,09:15,Lorna,After Drumfilter,5000,10,60,6000,30000
02/03/2019,14:00,Sarah,Primary sump ,5000,10,60,6000,30000
29/03/2019,12:00,Lorna,Primary sump,5000,20,60,15000,15000
20/11/2019,15:00,Pertunia,Primary sump,5000,20,60,15000,15000
30/01/2017,08:00,Lorna,Primary sump,5000,20,61,610,15250
23/02/2019,10:15,Lorna,After Drumfilter,5000,10,61,6100,30500
09/04/2019,07:40,Pertunia,Primary sump,5000,10,61,30500,30500
19/02/2019,23:00,Sarah,Primary sump,5000,20,62,3100,15500
20/02/2019,01:00,Sarah,After Drumfilter,5000,20,62,3100,15500
20/02/2019,01:00,Sarah,After Drumfilter,5000,20,62,3100,15500
12/12/2019,08:00,Pertunia,Primary sump,5000,67,62,4626.865672,4626.865672
20/11/2019,08:00,Pertunia,Primary sump,5000,54,62,5740.740741,5740.740741
02/03/2019,00:00,Sarah,After Drumfilter,5000,10,62,6200,31000
20/11/2019,12:00,Pertunia,Primary sump,5000,32,62,9687.5,9687.5
13/02/2017,08:00,Lorna,Primary sump,5000,24,63,525,13125
02/11/2018,08:00,Nuette,Primary sump,5000,20,63,3150,15750
23/02/2019,12:00,Lorna,Primary sump,5000,10,63,6300,31500
25/05/2018,08:00,Lorna,Primary sump,5000,1,63,12600,315000
02/04/2019,17:30,Pertunia,After Drumfilter,5000,20,63,15750,15750
30/09/2019,08:00,Kabelo,Primary sump,5000,150,64,2133.333333,2133.333333
19/02/2019,17:30,Sarah,Primary sump,5000,20,64,3200,16000
22/11/2019,08:00,Kabelo,Primary sump,5000,53,64,6037.735849,6037.735849
23/02/2019,,Lorna,Primary sump,5000,10,64,6400,32000
04/04/2019,16:20,Pertunia,Primary sump,5000,10,64,32000,32000
19/01/2017,08:00,Lorna,Primary sump,5000,24,65,541.6666667,13541.66667
11/02/2019,09:00,Pertunia,Primary sump,5000,20,65,3250,16250
13/02/2019,09:51,Pertunia,Sula recirc,5000,20,65,3250,16250
13/02/2019,10:48,Pertunia,Primary sump,5000,20,65,3250,16250
18/02/2019,15:30,Sarah,After Drumfilter,5000,20,65,3250,16250
19/02/2019,19:00,Sarah,Primary sump,5000,20,65,3250,16250
20/02/2019,09:08,Lorna,Primary sump,5000,20,65,3250,16250
05/04/2019,08:00,Pertunia,After Drumfilter,5000,10,65,32500,32500
20/02/2019,15:23,Pertunia,Primary sump,5000,20,66,3300,16500
05/03/2019,08:00,Sarah,After Drumfilter,5000,20,66,3300,16500
27/03/2019,21:30,Pertunia,After Drumfilter,5000,20,66,16500,16500
30/03/2019,19:00,Pertunia,After Drumfilter,5000,20,66,16500,16500
20/11/2019,15:00,Pertunia,Primary sump,5000,20,66,16500,16500
12/04/2019,07:45,Lorna,Primary sump,5000,5,66,66000,66000
03/01/2018,11:30,Nuette,Primary sump,5000,15,67,893.3333333,22333.33333
24/01/2019,15:09,Pertunia,Primary sump,5000,20,67,3350,16750
18/02/2019,09:50,Sarah,Primary sump,5000,20,67,3350,16750
21/11/2019,08:00,Kabelo,Primary sump,5000,72,67,4652.777778,4652.777778
01/04/2019,18:00,Sarah,Primary sump,5000,5,67,67000,67000
19/02/2019,19:00,Sarah,After Drumfilter,5000,20,68,3400,17000
19/02/2019,21:00,Sarah,Primary sump,5000,20,68,3400,17000
19/11/2019,08:00,Kabelo,Primary sump,5000,50,68,6800,6800
03/03/2019,06:00,Sarah,After Drumfilter,5000,10,68,6800,34000
20/11/2017,08:00,Lorna,Primary sump,5000,1,68,13600,340000
28/03/2019,15:00,Jamie,Primary sump,5000,20,68,17000,17000
30/03/2019,14:00,Lorna,Primary sump,5000,20,68,17000,17000
05/06/2019,11:00,Pertunia,Primary sump,5000,125,69,2760,2760
23/01/2019,08:00,Pertunia,Primary sump,5000,20,69,3450,17250
26/02/2019,17:00,Sarah,Settlement tank,5000,10,69,6900,34500
01/03/2019,08:00,Pertunia,After Drumfilter,5000,10,69,6900,34500
27/03/2019,10:00,Lorna,Primary sump,5000,20,70,17500,17500
27/03/2019,13:00,Sarah,After Drumfilter,5000,20,70,17500,17500
28/03/2019,07:30,Lorna,After Drumfilter,5000,20,70,17500,17500
28/03/2019,17:00,Sarah,After Drumfilter,5000,20,70,17500,17500
20/09/2019,08:00,Kabelo,Primary sump,5000,150,71,2366.666667,2366.666667
11/03/2019,00:00,Pertunia,After Drumfilter,5000,20,71,3550,17750
27/03/2019,23:00,Pertunia,Primary sump,5000,20,71,17750,17750
09/04/2019,16:10:00 AM,Pertunia,Primary sump,5000,20,71,17750,17750
06/02/2017,08:00,Lorna,Primary sump,5000,20,72,720,18000
25/10/2018,15:00,Nuette,Primary sump,10000,20,72,3600,9000
23/01/2019,08:00,Pertunia,Primary sump,5000,20,72,3600,18000
17/02/2019,18:18,Pertunia,Broodstock,5000,20,72,3600,18000
29/03/2019,07:40,Pertunia,Primary sump,5000,20,72,18000,18000
19/02/2019,23:00,Sarah,After Drumfilter,5000,20,73,3650,18250
24/02/2019,11:51,Lorna,After Drumfilter,5000,20,73,3650,18250
28/03/2019,17:00,Pertunia,Primary sump,5000,20,73,18250,18250
14/04/2019,12:20,Sarah,Primary sump,5000,20,73,18250,18250
04/04/2019,07:30,Lorna,Primary sump,5000,10,73,36500,36500
03/10/2019,16:00,Lorna,Primary sump,5000,110,74,3363.636364,3363.636364
23/02/2019,,Lorna,Primary sump,5000,10,74,7400,37000
19/02/2019,19:00,Sarah,After Drumfilter,5000,20,75,3750,18750
20/02/2019,03:00,Sarah,After Drumfilter,5000,20,75,3750,18750
02/03/2019,02:00,Sarah,After Drumfilter,5000,10,75,7500,37500
23/02/2019,14:30,Lorna,Primary sump,5000,5,75,15000,75000
03/04/2019,11:00,Lorna,After Drumfilter,5000,20,75,18750,18750
31/01/2019,13:30,Pertunia,Primary sump,5000,20,76,3800,19000
27/03/2019,18:30,Pertunia,Primary sump,5000,20,76,19000,19000
03/04/2019,21:30,Sarah,Primary sump,5000,5,76,76000,76000
03/04/2019,21:30,Sarah,Primary sump,5000,5,76,76000,76000
21/11/2019,08:00,Kabelo,Primary sump,5000,72,77,5347.222222,5347.222222
02/03/2019,10:00,Sarah,Primary sump ,5000,10,77,7700,38500
06/04/2019,12:20,Pertunia,Primary sump,5000,10,77,38500,38500
08/04/2019,20:00,Pertunia,Primary sump,5000,10,77,38500,38500
16/04/2019,16:00,Sivi,Primary sump,5000,10,77,38500,38500
27/11/2018,08:00,Lorna,Primary sump,5000,20,78,3900,19500
20/02/2019,09:08,Lorna,Primary sump,5000,20,78,3900,19500
25/02/2019,01:00,Pertunia,After Drumfilter,5000,20,78,3900,19500
31/01/2017,08:00,Lorna,Primary sump,5000,21,79,752.3809524,18809.52381
28/03/2019,19:00,Sarah,Primary sump,5000,20,79,19750,19750
02/04/2019,16:00,Pertunia,After Drumfilter,5000,20,79,19750,19750
04/01/2018,10:30,Nuette,Primary sump,5000,15,80,1066.666667,26666.66667
26/10/2018,08:00,Nuette,Primary sump,5000,20,80,4000,20000
24/02/2019,06:00,Pertunia,After Drumfilter,5000,20,80,4000,20000
26/02/2019,18:00,Pertunia,Primary sump,5000,20,80,4000,20000
23/02/2019,14:30,Lorna,Primary sump,5000,5,80,16000,80000
27/03/2019,15:00,Sarah,Primary sump,5000,20,80,20000,20000
28/03/2019,23:00,Sarah,After Drumfilter,5000,20,80,20000,20000
09/04/2019,16:10:00 AM,Pertunia,Primary sump,5000,20,80,20000,20000
03/04/2019,11:00,Lorna,Primary sump,5000,5,80,80000,80000
05/01/2018,09:30,Nuette,Primary sump,5000,15,81,1080,27000
26/01/2019,08:36,Pertunia,Primary sump,5000,20,81,4050,20250
24/02/2019,10:37,Lorna,Primary sump,5000,20,81,4050,20250
28/02/2019,13:10,Sarah,Hatchery,5000,10,81,8100,40500
26/04/2018,08:00,Lorna,Primary sump,5000,1,81,16200,405000
27/03/2019,17:00,Sarah,Primary sump,5000,20,81,20250,20250
13/02/2019,09:31,Pertunia,After Drumfilter,5000,20,82,4100,20500
20/02/2019,03:00,Sarah,Primary sump,5000,20,83,4150,20750
26/02/2019,17:00,Sarah,Hatchery,5000,10,83,8300,41500
01/04/2019,14:00,Lorna,After Drumfilter,5000,5,83,83000,83000
03/04/2019,17:00,Pertunia,After Drumfilter,5000,5,83,83000,83000
11/02/2019,20:48,Pertunia,After Drumfilter,5000,20,84,4200,21000
14/03/2019,15:00,Chriss-Mart,Primary sump,5000,20,84,4200,21000
01/03/2019,22:00,Sarah,After Drumfilter,5000,10,84,8400,42000
03/03/2019,18:00,Sarah,After Drumfilter,5000,10,84,8400,42000
02/04/2019,15:20,Pertunia,Primary sump,5000,20,84,21000,21000
04/04/2019,07:30,Lorna,After Drumfilter,5000,10,84,42000,42000
18/02/2019,04:00,Pertunia,After Drumfilter,5000,20,85,4250,21250
20/02/2019,03:00,Sarah,Primary sump,5000,20,85,4250,21250
03/04/2019,07:40,Lorna,Primary sump,5000,20,85,21250,21250
28/03/2019,22:00,Sarah,After Drumfilter,5000,20,86,21500,21500
25/01/2019,12:23,Pertunia,Primary sump,5000,20,87,4350,21750
23/02/2019,08:40,Lorna,Primary sump,5000,10,87,8700,43500
12/02/2019,18:45,Pertunia,Settlement,5000,20,88,4400,22000
19/11/2019,08:00,Kabelo,Primary sump,5000,50,88,8800,8800
13/02/2017,08:00,Lorna,Primary sump,5000,24,89,741.6666667,18541.66667
11/02/2019,16:17,Pertunia,Primary sump,5000,20,89,4450,22250
18/02/2019,03:00,Pertunia,After Drumfilter,5000,20,89,4450,22250
19/02/2019,23:00,Sarah,After Drumfilter,5000,20,89,4450,22250
27/03/2019,15:00,Sarah,Primary sump,5000,20,90,22500,22500
14/04/2019,07:30,Sarah,Primary sump,5000,20,90,22500,22500
11/03/2019,00:00,Pertunia,Primary sump,5000,20,91,4550,22750
03/03/2019,14:00,Lorna,Primary sump ,5000,10,91,9100,45500
08/04/2019,07:43,Pertunia,Primary sump,5000,20,91,22750,22750
27/03/2019,06:00,Sarah,Primary sump,5000,20,92,23000,23000
04/04/2019,11:30,Pertunia,Primary sump,5000,10,92,46000,46000
21/08/2019,08:00,Jan,Primary sump,5000,100,93,930,4650
23/08/2019,08:00,Kabelo,Primary sump,5000,100,93,930,4650
22/05/2018,08:00,Lorna,Primary sump,5000,1,93,18600,465000
20/02/2019,01:00,Sarah,Primary sump,5000,20,95,4750,23750
04/03/2019,17:00,Pertunia,After Drumfilter,5000,20,95,4750,23750
28/03/2019,21:00,Sarah,After Drumfilter,5000,20,95,23750,23750
28/03/2019,21:00,Sarah,After Drumfilter,5000,20,95,23750,23750
30/03/2019,18:00,Pertunia,After Drumfilter,5000,20,95,23750,23750
11/04/2019,07:35,Pertunia,Primary sump,5000,20,95,23750,23750
14/04/2019,07:30,Sarah,After Drumfilter,5000,20,95,23750,23750
17/01/2017,08:00,Lorna,Primary sump,5000,24,96,800,20000
19/02/2019,21:00,Sarah,Primary sump,5000,20,96,4800,24000
29/03/2019,12:00,Lorna,After Drumfilter,5000,20,96,24000,24000
24/02/2019,11:47,Lorna,Primary sump,5000,20,97,4850,24250
23/02/2019,13:07,Lorna,After Drumfilter,5000,5,97,19400,97000
30/032019,07:30,Lorna,After Drumfilter,5000,20,97,24250,24250
08/04/2019,16:00,Pertunia,Primary sump,5000,20,97,24250,24250
27/03/2019,06:00,Sarah,Primary sump,5000,20,98,24500,24500
30/03/2019,09:00,Lorna,After Drumfilter,5000,2,98,245000,245000
26/08/2019,08:00,Kabelo,Primary sump,5000,200,99,495,2475
18/02/2019,01:00,Pertunia,Inside Settlement,5000,20,99,4950,24750
18/02/2019,07:45,Sarah,After Drumfilter,5000,20,99,4950,24750
03/04/2019,17:00,Pertunia,After Drumfilter,5000,5,99,99000,99000
14/02/2019,19:55,Pertunia,After Drumfilter,5000,20,100,5000,25000
14/02/2019,21:00,Pertunia,After Drumfilter,5000,20,100,5000,25000
19/02/2019,11:16,Lorna,After Drumfilter,5000,20,100,5000,25000
28/02/2019,10:45,Sarah,Hatchery,5000,20,100,5000,25000
23/02/2019,11:12,Lorna,After Drumfilter,5000,10,100,10000,50000
03/04/2019,14:00,Lorna,Primary sump,5000,20,100,25000,25000
04/04/2019,16:20,Pertunia,Primary sump,5000,10,100,50000,50000
18/02/2019,02:00,Pertunia,Primary sump,5000,20,101,5050,25250
19/02/2019,14:30,Lorna,Primary sump,5000,20,101,5050,25250
26/02/2019,16:30,Sarah,Seaview effluent,5000,10,101,10100,50500
23/02/2019,13:07,Lorna,After Drumfilter,5000,5,101,20200,101000
01/04/2019,15:00,Lorna,Primary sump,5000,5,101,101000,101000
25/02/2019,05:00,Pertunia,Primary sump,5000,20,102,5100,25500
28/03/2019,23:00,Sarah,After Drumfilter,5000,20,102,25500,25500
04/04/2019,07:30,Lorna,After Drumfilter,5000,10,102,51000,51000
20/02/2019,15:23,Pertunia,After Drumfilter,5000,20,103,5150,25750
23/02/2019,07:45,Lorna,After Drumfilter,5000,10,103,10300,51500
29/03/2019,16:45,Sarah,Primary sump,5000,10,103,51500,51500
16/04/2019,16:00,Sivi,Primary sump,5000,10,103,51500,51500
01/04/2019,10:00,Lorna,Primary sump,5000,5,103,103000,103000
24/01/2019,08:00,Pertunia,Primary sump,5000,20,104,5200,26000
17/02/2019,11:15,Sarah,After Drumfilter,5000,20,104,5200,26000
17/02/2019,18:00,Pertunia,After Drumfilter,5000,20,104,5200,26000
18/02/2019,01:00,Pertunia,Primary sump,5000,20,105,5250,26250
19/11/2019,08:00,Kabelo,Primary sump,5000,50,105,10500,10500
23/02/2019,16:22,Lorna,Primary sump,5000,5,105,21000,105000
07/04/2019,08:00,Pertunia,Primary sump,5000,20,105,26250,26250
03/10/2019,14:20,Lorna,Primary sump,5000,110,106,4818.181818,4818.181818
28/03/2019,19:00,Sarah,Primary sump,5000,20,106,26500,26500
08/04/2019,16:00,Pertunia,Primary sump,5000,20,106,26500,26500
19/02/2019,23:00,Sarah,Primary sump,5000,20,107,5350,26750
24/02/2019,02:00,Pertunia,After Drumfilter,5000,5,107,21400,107000
01/11/2018,08:00,Nuette,Primary sump,5000,20,108,5400,27000
24/02/2019,15:36,Lorna,Primary sump,5000,20,108,5400,27000
13/03/2019,07:30,Chriss-Mart,Primary sump,5000,20,108,5400,27000
02/04/2019,14:00,Lorna,Primary sump,5000,20,108,27000,27000
30/032019,07:30,Lorna,After Drumfilter,5000,20,108,27000,27000
30/03/2019,09:00,Lorna,Primary sump,5000,2,108,270000,270000
05/06/2019,11:00,Pertunia,Primary sump,5000,125,109,4360,4360
25/01/2019,08:16,Pertunia,Primary sump,5000,20,109,5450,27250
19/02/2019,17:30,Sarah,Primary sump,5000,20,109,5450,27250
20/11/2019,08:00,Pertunia,Primary sump,5000,54,109,10092.59259,10092.59259
27/03/2019,20:40,Pertunia,After Drumfilter,5000,20,109,27250,27250
17/01/2017,08:00,Lorna,Primary sump,5000,24,110,916.6666667,22916.66667
24/02/2019,19:00,Pertunia,After Drumfilter,5000,20,110,5500,27500
23/02/2019,09:15,Lorna,Primary sump,5000,10,110,11000,55000
23/02/2019,11:00,Lorna,Primary sump,5000,10,110,11000,55000
18/11/2019,08:00,Kabelo,Primary sump,5000,50,110,11000,11000
14/04/2019,07:30,Sarah,Primary sump,5000,20,110,27500,27500
17/02/2019,20:38,Pertunia,After Drumfilter,5000,20,111,5550,27750
21/11/2019,08:00,Kabelo,Primary sump,5000,72,111,7708.333333,7708.333333
28/03/2019,20:00,Sarah,After Drumfilter,5000,20,111,27750,27750
26/08/2019,08:00,Kabelo,Primary sump,5000,200,112,560,2800
18/02/2019,03:00,Pertunia,Primary sump,5000,20,112,5600,28000
09/03/2019,15:30,Sarah,Primary sump ,5000,20,112,5600,28000
12/03/2019,16:00,Chriss-Mart,After Drumfilter,5000,20,112,5600,28000
08/03/2017,08:00,Lorna,Primary sump,5000,1,112,22400,560000
29/032019,11:00,Lorna,After Drumfilter,5000,20,112,28000,28000
18/02/2019,01:00,Pertunia,Amaza 5 settlement,5000,20,113,5650,28250
26/03/2019,07:25,Pertunia,After Drumfilter,5000,20,114,28500,28500
29/03/2019,11:00,Lorna,Primary sump,5000,20,114,28500,28500
25/01/2019,08:16,Pertunia,Primary sump,5000,20,115,5750,28750
03/04/2019,14:00,Lorna,After Drumfilter,5000,20,115,28750,28750
09/03/2019,13:30,Sarah,Primary sump,5000,20,116,5800,29000
30/032019,07:30,Lorna,After Drumfilter,5000,20,116,29000,29000
18/11/2019,08:00,Kabelo,Primary sump,5000,50,117,11700,11700
28/03/2019,09:15,Lorna,Primary sump,5000,20,118,29500,29500
02/02/2017,08:00,Lorna,Primary sump,5000,24,119,991.6666667,24791.66667
23/02/2019,,Lorna,After Drumfilter,5000,10,119,11900,59500
02/03/2019,18:00,Sarah,After Drumfilter,5000,10,119,11900,59500
26/02/2019,19:00,Pertunia,Settlement inside,5000,5,119,23800,119000
26/02/2019,20:00,Pertunia,After Drumfilter,5000,5,119,23800,119000
26/03/2019,18:05,Pertunia,After Drumfilter,5000,20,120,30000,30000
28/03/2019,22:00,Sarah,After Drumfilter,5000,20,120,30000,30000
06/04/2019,08:00,Pertunia,Primary sump,5000,20,120,30000,30000
25/03/2019,07:30,Lorna,Primary sump sump,5000,1,120,120000,600000
06/11/2018,08:00,Pertunia,Primary sump,5000,20,121,6050,30250
18/02/2019,14:00,Sarah,After Drumfilter,5000,20,121,6050,30250
19/02/2019,15:36,Lorna,After Drumfilter,5000,20,121,6050,30250
20/02/2019,09:08,Lorna,Primary sump,5000,20,121,6050,30250
26/03/2019,18:05,Pertunia,After Drumfilter,5000,20,121,30250,30250
29/03/2019,07:40,Pertunia,After Drumfilter,5000,20,121,30250,30250
30/03/2019,13:00,Lorna,Primary sump,5000,20,121,30250,30250
02/04/2019,17:30,Pertunia,Primary sump,5000,20,121,30250,30250
19/09/2019,14:30,Kabelo,Primary sump,5000,150,122,4066.666667,4066.666667
18/11/2019,08:00,Kabelo,Primary sump,5000,50,122,12200,12200
23/02/2019,13:05,Lorna,Primary sump,5000,5,122,24400,122000
29/03/2019,12:00,Lorna,Primary sump,5000,20,122,30500,30500
10/01/2017,08:00,Lorna,Primary sump,5000,24,123,1025,25625
27/08/2019,08:00,Kabelo,Primary sump,5000,100,123,1230,6150
17/02/2019,23:01,Pertunia,Amaza 5 settlement,5000,20,123,6150,30750
19/02/2019,19:00,Sarah,After Drumfilter,5000,20,123,6150,30750
19/02/2019,21:00,Sarah,After Drumfilter,5000,20,123,6150,30750
23/02/2019,13:05,Lorna,Primary sump,5000,5,124,24800,124000
29/10/2018,08:00,Nuette,Primary sump,5000,20,125,6250,31250
17/02/2019,20:40,Pertunia,Primary sump,5000,20,126,6300,31500
20/02/2019,03:00,Sarah,Primary sump,5000,20,126,6300,31500
26/03/2019,16:45,Lorna,Primary sump,5000,20,126,31500,31500
26/03/2019,16:45,Lorna,Primary sump,5000,20,126,31500,31500
24/01/2019,15:09,Pertunia,Primary sump,5000,20,127,6350,31750
20/02/2019,01:00,Sarah,Primary sump,5000,20,127,6350,31750
26/03/2019,07:25,Pertunia,After Drumfilter,5000,20,127,31750,31750
26/03/2019,23:25,Pertunia,After Drumfilter,5000,20,127,31750,31750
13/03/2019,16:42,Chriss-Mart,Primary sump,5000,20,128,6400,32000
14/03/2019,07:45,Chriss-Mart,Primary sump,5000,20,128,6400,32000
18/11/2019,08:00,Kabelo,Primary sump,5000,50,128,12800,12800
02/04/2019,10:00,Pertunia,Primary sump,5000,20,128,32000,32000
18/02/2019,14:00,Sarah,Primary sump,5000,20,130,6500,32500
23/02/2019,12:00,Lorna,Primary sump,5000,10,131,13100,65500
23/02/2019,14:30,Lorna,Primary sump,5000,5,131,26200,131000
14/03/2019,12:00,Chriss-Mart,After Drumfilter,5000,20,132,6600,33000
22/11/2019,08:00,Kabelo,After Drumfilter,5000,50,132,13200,13200
09/03/2019,05:00,Pertunia,After Drumfilter,5000,10,132,13200,66000
16/04/2019,16:00,Sivi,Primary sump,5000,10,133,66500,66500
17/02/2019,22:31,Pertunia,Broodstock,5000,20,134,6700,33500
23/02/2019,10:15,Lorna,Primary sump,5000,10,134,13400,67000
01/02/2017,08:00,Lorna,Primary sump,5000,21,135,1285.714286,32142.85714
19/02/2019,19:00,Sarah,Primary sump,5000,20,135,6750,33750
20/02/2019,09:08,Lorna,After Drumfilter,5000,20,135,6750,33750
27/03/2019,18:30,Pertunia,After Drumfilter,5000,20,135,33750,33750
02/04/2019,10:45,Lorna,Primary sump,5000,20,135,33750,33750
03/04/2019,07:40,Lorna,After Drumfilter,5000,20,135,33750,33750
21/02/2019,13:15,Sarah,After Drumfilter,5000,5,136,27200,136000
09/03/2019,10:00,Sarah,Nursery,5000,5,136,27200,136000
26/03/2019,08:25,Pertunia,After Drumfilter,5000,20,136,34000,34000
28/03/2019,16:00,Lorna,After Drumfilter,5000,20,136,34000,34000
29/11/2018,08:00,Lorna,Primary sump,5000,20,137,6850,34250
14/03/2019,17:00,Pertunia,Primary sump,5000,20,137,6850,34250
22/02/2019,16:00,Sarah,Primary sump ,5000,10,137,13700,68500
26/03/2019,23:25,Pertunia,After Drumfilter,5000,20,137,34250,34250
20/02/2019,01:00,Sarah,After Drumfilter,5000,20,138,6900,34500
31/10/2018,08:00,Nuette,Primary sump,5000,10,138,13800,69000
02/04/2019,19:00,Pertunia,Primary sump,5000,20,138,34500,34500
01/03/2019,17:50,Sarah,After Drumfilter,5000,10,139,13900,69500
12/03/2019,16:00,Chriss-Mart,Primary sump,5000,20,140,7000,35000
27/03/2019,23:00,Pertunia,After Drumfilter,5000,20,140,35000,35000
28/03/2019,20:00,Sarah,After Drumfilter,5000,20,140,35000,35000
02/04/2019,12:30,Lorna,Primary sump,5000,20,140,35000,35000
20/02/2019,01:00,Sarah,Primary sump,5000,20,141,7050,35250
19/11/2019,08:00,Kabelo,Primary sump,5000,50,141,14100,14100
20/11/2019,12:00,Pertunia,Primary sump,5000,32,142,22187.5,22187.5
23/02/2019,15:15,Lorna,Primary sump,5000,5,142,28400,142000
30/03/2019,07:30,Lorna,Primary sump,5000,10,142,71000,71000
26/03/2019,08:25,Pertunia,After Drumfilter,5000,20,143,35750,35750
25/02/2019,03:00,Pertunia,After Drumfilter,5000,20,144,7200,36000
14/03/2019,12:00,Chriss-Mart,Primary sump,5000,20,144,7200,36000
26/03/2019,09:25,Pertunia,After Drumfilter,5000,20,144,36000,36000
28/03/2019,11:00,Lorna,Primary sump,5000,20,144,36000,36000
08/04/2019,16:00,Pertunia,Primary sump,5000,20,144,36000,36000
28/03/2019,16:00,Lorna,Primary sump,5000,20,145,36250,36250
04/04/2019,07:30,Lorna,Primary sump,5000,10,145,72500,72500
18/02/2019,19:00,Pertunia,Primary sump,5000,20,146,7300,36500
20/11/2019,08:00,Pertunia,Primary sump,5000,54,146,13518.51852,13518.51852
22/02/2019,13:45,Abonga,After Drumfilter,5000,10,147,14700,73500
14/02/2019,18:20,Pertunia,After Drumfilter,5000,20,148,7400,37000
21/11/2019,08:00,Kabelo,Primary sump,5000,72,148,10277.77778,10277.77778
