"","Sample","Date","Time","Counted.by","Site"
"3403",1234,"12/08/2019","08:00","Lorna","Primary sump"
"3404",1234,"12/08/2019","08:00","Lorna","Primary sump"
"3405",1234,"12/08/2019","08:00","Lorna","Primary sump"
"3406",1234,"12/08/2019","08:00","Lorna","Primary sump"
"3407",1235,"13/08/2019","08:00","Lorna","Primary sump"
"3408",1235,"13/08/2019","08:00","Lorna","Primary sump"
"3409",1235,"13/08/2019","08:00","Lorna","Primary sump"
"3410",1235,"13/08/2019","08:00","Lorna","Primary sump"
"3411",1235,"13/08/2019","08:00","Lorna","Primary sump"
"3412",1235,"13/08/2019","08:00","Lorna","Primary sump"
"3413",1235,"13/08/2019","08:00","Lorna","Primary sump"
"3414",1236,"14/08/2019","08:00","Lorna","Primary sump"
"3415",1236,"14/08/2019","08:00","Lorna","Primary sump"
"3416",1236,"14/08/2019","08:00","Lorna","Primary sump"
"3417",1236,"14/08/2019","08:00","Lorna","Primary sump"
"3418",1236,"14/08/2019","08:00","Lorna","Primary sump"
"3419",1236,"14/08/2019","08:00","Lorna","Primary sump"
"3420",1236,"14/08/2019","08:00","Lorna","Primary sump"
"3421",1236,"14/08/2019","08:00","Lorna","Primary sump"
"3422",1236,"14/08/2019","08:00","Lorna","Primary sump"
"3423",1236,"14/08/2019","08:00","Lorna","Primary sump"
"3424",1236,"14/08/2019","08:00","Lorna","Primary sump"
"3425",1236,"14/08/2019","08:00","Lorna","Primary sump"
"3426",1237,"15/08/2019","08:00","Lorna","Primary sump"
"3427",1237,"15/08/2019","08:00","Lorna","Primary sump"
"3428",1237,"15/08/2019","08:00","Lorna","Primary sump"
"3429",1238,"16/08/2019","08:00","Lorna","Primary sump"
"3430",1238,"16/08/2019","08:00","Lorna","Primary sump"
"3431",1238,"16/08/2019","08:00","Lorna","Primary sump"
"3432",1238,"16/08/2019","08:00","Lorna","Primary sump"
"3433",1238,"16/08/2019","08:00","Lorna","Primary sump"
"3434",1239,"19/08/2019","08:00","Lorna","Primary sump"
"3435",1239,"19/08/2019","08:00","Lorna","Primary sump"
"3436",1239,"19/08/2019","08:00","Lorna","Primary sump"
"3437",1239,"19/08/2019","08:00","Lorna","Primary sump"
"3438",1240,"20/08/2019","08:00","Lorna","Primary sump"
"3439",1240,"20/08/2019","08:00","Lorna","Primary sump"
"3440",1240,"20/08/2019","08:00","Lorna","Primary sump"
"3441",1241,"21/08/2019","08:00","Jan","Primary sump"
"3442",1241,"21/08/2019","08:00","Jan","Primary sump"
"3443",1241,"21/08/2019","08:00","Jan","Primary sump"
"3444",1241,"21/08/2019","08:00","Jan","Primary sump"
"3445",1241,"21/08/2019","08:00","Jan","Primary sump"
"3446",1241,"21/08/2019","08:00","Jan","Primary sump"
"3447",1241,"21/08/2019","08:00","Jan","Primary sump"
"3448",1241,"21/08/2019","08:00","Jan","Primary sump"
"3449",1241,"21/08/2019","08:00","Jan","Primary sump"
"3450",1241,"21/08/2019","08:00","Jan","Primary sump"
"3451",1241,"21/08/2019","08:00","Jan","Primary sump"
"3452",1241,"21/08/2019","08:00","Jan","Primary sump"
"3453",1241,"21/08/2019","08:00","Jan","Primary sump"
"3454",1242,"22/08/2019","08:00","Pertunia","Primary sump"
"3455",1242,"22/08/2019","08:00","Pertunia","Primary sump"
"3456",1242,"22/08/2019","08:00","Pertunia","Primary sump"
"3457",1242,"22/08/2019","08:00","Pertunia","Primary sump"
"3458",1242,"22/08/2019","08:00","Pertunia","Primary sump"
"3459",1242,"22/08/2019","08:00","Pertunia","Primary sump"
"3460",1242,"22/08/2019","08:00","Pertunia","Primary sump"
"3461",1242,"22/08/2019","08:00","Pertunia","Primary sump"
"3462",1242,"22/08/2019","08:00","Pertunia","Primary sump"
"3463",1242,"22/08/2019","08:00","Pertunia","Primary sump"
"3464",1242,"22/08/2019","08:00","Pertunia","Primary sump"
"3465",1243,"23/08/2019","08:00","Kabelo","Primary sump"
"3466",1243,"23/08/2019","08:00","Kabelo","Primary sump"
"3467",1243,"23/08/2019","08:00","Kabelo","Primary sump"
"3468",1243,"23/08/2019","08:00","Kabelo","Primary sump"
"3469",1243,"23/08/2019","08:00","Kabelo","Primary sump"
"3470",1243,"23/08/2019","08:00","Kabelo","Primary sump"
"3471",1243,"23/08/2019","08:00","Kabelo","Primary sump"
"3472",1243,"23/08/2019","08:00","Kabelo","Primary sump"
"3473",1243,"23/08/2019","08:00","Kabelo","Primary sump"
"3474",1243,"23/08/2019","08:00","Kabelo","Primary sump"
"3475",1243,"23/08/2019","08:00","Kabelo","Primary sump"
"3476",1243,"23/08/2019","08:00","Kabelo","Primary sump"
"3477",1244,"26/08/2019","08:00","Kabelo","Primary sump"
"3478",1244,"26/08/2019","08:00","Kabelo","Primary sump"
"3479",1244,"26/08/2019","08:00","Kabelo","Primary sump"
"3480",1244,"26/08/2019","08:00","Kabelo","Primary sump"
"3481",1244,"26/08/2019","08:00","Kabelo","Primary sump"
"3482",1244,"26/08/2019","08:00","Kabelo","Primary sump"
"3483",1244,"26/08/2019","08:00","Kabelo","Primary sump"
"3484",1244,"26/08/2019","08:00","Kabelo","Primary sump"
"3485",1244,"26/08/2019","08:00","Kabelo","Primary sump"
"3486",1244,"26/08/2019","08:00","Kabelo","Primary sump"
"3487",1245,"27/08/2019","08:00","Kabelo","Primary sump"
"3488",1245,"27/08/2019","08:00","Kabelo","Primary sump"
"3489",1245,"27/08/2019","08:00","Kabelo","Primary sump"
"3490",1245,"27/08/2019","08:00","Kabelo","Primary sump"
"3491",1245,"27/08/2019","08:00","Kabelo","Primary sump"
"3492",1245,"27/08/2019","08:00","Kabelo","Primary sump"
"3493",1245,"27/08/2019","08:00","Kabelo","Primary sump"
"3494",1245,"27/08/2019","08:00","Kabelo","Primary sump"
"3495",1245,"27/08/2019","08:00","Kabelo","Primary sump"
"3496",1246,"28/08/2019","08:00","Lorna","Primary sump"
"3497",1246,"28/08/2019","08:00","Lorna","Primary sump"
"3498",1246,"28/08/2019","08:00","Lorna","Primary sump"
"3499",1246,"28/08/2019","08:00","Lorna","Primary sump"
"3500",1246,"28/08/2019","08:00","Lorna","Primary sump"
"3501",1246,"28/08/2019","08:00","Lorna","Primary sump"
"3502",1247,"28/08/2019","14:00","Pertunia","Primary sump"
"3503",1247,"28/08/2019","14:00","Pertunia","Primary sump"
"3504",1247,"28/08/2019","14:00","Pertunia","Primary sump"
"3505",1247,"28/08/2019","14:00","Pertunia","Primary sump"
"3506",1247,"28/08/2019","14:00","Pertunia","Primary sump"
"3507",1247,"28/08/2019","14:00","Pertunia","Primary sump"
"3508",1247,"28/08/2019","14:00","Pertunia","Primary sump"
"3509",1247,"28/08/2019","14:00","Pertunia","Primary sump"
"3510",1247,"28/08/2019","14:00","Pertunia","Primary sump"
"3511",1247,"28/08/2019","14:00","Pertunia","Primary sump"
"3512",1247,"28/08/2019","14:00","Pertunia","Primary sump"
"3513",1247,"28/08/2019","14:00","Pertunia","Primary sump"
"3514",1247,"28/08/2019","14:00","Pertunia","Primary sump"
"3515",1247,"28/08/2019","14:00","Pertunia","Primary sump"
"3516",1247,"28/08/2019","14:00","Pertunia","Primary sump"
"3517",1247,"28/08/2019","14:00","Pertunia","Primary sump"
"3518",1248,"29/08/2019","08:00","Lorna","Primary sump"
"3519",1248,"29/08/2019","08:00","Lorna","Primary sump"
"3520",1248,"29/08/2019","08:00","Lorna","Primary sump"
"3521",1248,"29/08/2019","08:00","Lorna","Primary sump"
"3522",1248,"29/08/2019","08:00","Lorna","Primary sump"
"3523",1248,"29/08/2019","08:00","Lorna","Primary sump"
"3524",1248,"29/08/2019","08:00","Lorna","Primary sump"
"3525",1248,"29/08/2019","08:00","Lorna","Primary sump"
"3526",1249,"30/08/2019","08:00","Kabelo","Primary sump"
"3527",1249,"30/08/2019","08:00","Kabelo","Primary sump"
"3528",1249,"30/08/2019","08:00","Kabelo","Primary sump"
"3529",1249,"30/08/2019","08:00","Kabelo","Primary sump"
"3530",1249,"30/08/2019","08:00","Kabelo","Primary sump"
"3531",1249,"30/08/2019","08:00","Kabelo","Primary sump"
"3532",1249,"30/08/2019","08:00","Kabelo","Primary sump"
"3533",1249,"30/08/2019","08:00","Kabelo","Primary sump"
"3534",1249,"30/08/2019","08:00","Kabelo","Primary sump"
"3535",1249,"30/08/2019","08:00","Kabelo","Primary sump"
"3536",1249,"30/08/2019","08:00","Kabelo","Primary sump"
"3537",1249,"30/08/2019","08:00","Kabelo","Primary sump"
"3538",1250,"02/09/2019","08:00","Kabelo","Primary sump"
"3539",1250,"02/09/2019","08:00","Kabelo","Primary sump"
"3540",1250,"02/09/2019","08:00","Kabelo","Primary sump"
"3541",1250,"02/09/2019","08:00","Kabelo","Primary sump"
"3542",1250,"02/09/2019","08:00","Kabelo","Primary sump"
"3543",1250,"02/09/2019","08:00","Kabelo","Primary sump"
"3544",1250,"02/09/2019","08:00","Kabelo","Primary sump"
"3545",1250,"02/09/2019","08:00","Kabelo","Primary sump"
"3546",1250,"02/09/2019","08:00","Kabelo","Primary sump"
"3547",1250,"02/09/2019","08:00","Kabelo","Primary sump"
"3548",1250,"02/09/2019","08:00","Kabelo","Primary sump"
"3549",1250,"02/09/2019","08:00","Kabelo","Primary sump"
"3550",1250,"02/09/2019","08:00","Kabelo","Primary sump"
"3551",1251,"03/09/2019","08:00","Kabelo","Primary sump"
"3552",1251,"03/09/2019","08:00","Kabelo","Primary sump"
"3553",1251,"03/09/2019","08:00","Kabelo","Primary sump"
"3554",1251,"03/09/2019","08:00","Kabelo","Primary sump"
"3555",1251,"03/09/2019","08:00","Kabelo","Primary sump"
"3556",1251,"03/09/2019","08:00","Kabelo","Primary sump"
"3557",1251,"03/09/2019","08:00","Kabelo","Primary sump"
"3558",1251,"03/09/2019","08:00","Kabelo","Primary sump"
"3559",1251,"03/09/2019","08:00","Kabelo","Primary sump"
"3560",1251,"03/09/2019","08:00","Kabelo","Primary sump"
"3561",1251,"03/09/2019","08:00","Kabelo","Primary sump"
"3562",1251,"03/09/2019","08:00","Kabelo","Primary sump"
"3563",1251,"03/09/2019","08:00","Kabelo","Primary sump"
"3564",1252,"04/09/2019","08:00","Kabelo","Primary sump"
"3565",1252,"04/09/2019","08:00","Kabelo","Primary sump"
"3566",1252,"04/09/2019","08:00","Kabelo","Primary sump"
"3567",1252,"04/09/2019","08:00","Kabelo","Primary sump"
"3568",1252,"04/09/2019","08:00","Kabelo","Primary sump"
"3569",1252,"04/09/2019","08:00","Kabelo","Primary sump"
"3570",1252,"04/09/2019","08:00","Kabelo","Primary sump"
"3571",1252,"04/09/2019","08:00","Kabelo","Primary sump"
"3572",1252,"04/09/2019","08:00","Kabelo","Primary sump"
"3573",1252,"04/09/2019","08:00","Kabelo","Primary sump"
"3574",1252,"04/09/2019","08:00","Kabelo","Primary sump"
"3575",1253,"05/09/2019","08:00","Kabelo","Primary sump"
"3576",1253,"05/09/2019","08:00","Kabelo","Primary sump"
"3577",1253,"05/09/2019","08:00","Kabelo","Primary sump"
"3578",1253,"05/09/2019","08:00","Kabelo","Primary sump"
"3579",1253,"05/09/2019","08:00","Kabelo","Primary sump"
"3580",1253,"05/09/2019","08:00","Kabelo","Primary sump"
"3581",1253,"05/09/2019","08:00","Kabelo","Primary sump"
"3582",1253,"05/09/2019","08:00","Kabelo","Primary sump"
"3583",1253,"05/09/2019","08:00","Kabelo","Primary sump"
"3584",1253,"05/09/2019","08:00","Kabelo","Primary sump"
"3585",1253,"05/09/2019","08:00","Kabelo","Primary sump"
"3586",1253,"05/09/2019","08:00","Kabelo","Primary sump"
"3587",1253,"05/09/2019","08:00","Kabelo","Primary sump"
"3588",1254,"06/09/2019","08:00","Kabelo","Primary sump"
"3589",1254,"06/09/2019","08:00","Kabelo","Primary sump"
"3590",1254,"06/09/2019","08:00","Kabelo","Primary sump"
"3591",1254,"06/09/2019","08:00","Kabelo","Primary sump"
"3592",1254,"06/09/2019","08:00","Kabelo","Primary sump"
"3593",1254,"06/09/2019","08:00","Kabelo","Primary sump"
"3594",1254,"06/09/2019","08:00","Kabelo","Primary sump"
"3595",1254,"06/09/2019","08:00","Kabelo","Primary sump"
"3596",1254,"06/09/2019","08:00","Kabelo","Primary sump"
"3597",1254,"06/09/2019","08:00","Kabelo","Primary sump"
"3598",1254,"06/09/2019","08:00","Kabelo","Primary sump"
"3599",1254,"06/09/2019","08:00","Kabelo","Primary sump"
"3600",1254,"06/09/2019","08:00","Kabelo","Primary sump"
"3601",1254,"06/09/2019","08:00","Kabelo","Primary sump"
"3602",1254,"06/09/2019","08:00","Kabelo","Primary sump"
"3603",1254,"06/09/2019","08:00","Kabelo","Primary sump"
"3604",1254,"06/09/2019","08:00","Kabelo","Primary sump"
"3605",1254,"06/09/2019","08:00","Kabelo","Primary sump"
"3606",1254,"06/09/2019","08:00","Kabelo","Primary sump"
"3607",1255,"09/09/2019","08:00","Kabelo","Primary sump"
"3608",1255,"09/09/2019","08:00","Kabelo","Primary sump"
"3609",1255,"09/09/2019","08:00","Kabelo","Primary sump"
"3610",1255,"09/09/2019","08:00","Kabelo","Primary sump"
"3611",1255,"09/09/2019","08:00","Kabelo","Primary sump"
"3612",1255,"09/09/2019","08:00","Kabelo","Primary sump"
"3613",1255,"09/09/2019","08:00","Kabelo","Primary sump"
"3614",1255,"09/09/2019","08:00","Kabelo","Primary sump"
"3615",1255,"09/09/2019","08:00","Kabelo","Primary sump"
"3616",1255,"09/09/2019","08:00","Kabelo","Primary sump"
"3617",1255,"09/09/2019","08:00","Kabelo","Primary sump"
"3618",1255,"09/09/2019","08:00","Kabelo","Primary sump"
"3619",1256,"10/09/2019","08:00","Kabelo","Primary sump"
"3620",1256,"10/09/2019","08:00","Kabelo","Primary sump"
"3621",1256,"10/09/2019","08:00","Kabelo","Primary sump"
"3622",1256,"10/09/2019","08:00","Kabelo","Primary sump"
"3623",1256,"10/09/2019","08:00","Kabelo","Primary sump"
"3624",1256,"10/09/2019","08:00","Kabelo","Primary sump"
"3625",1256,"10/09/2019","08:00","Kabelo","Primary sump"
"3626",1256,"10/09/2019","08:00","Kabelo","Primary sump"
"3627",1256,"10/09/2019","08:00","Kabelo","Primary sump"
"3628",1256,"10/09/2019","08:00","Kabelo","Primary sump"
"3629",1256,"10/09/2019","08:00","Kabelo","Primary sump"
"3630",1256,"10/09/2019","08:00","Kabelo","Primary sump"
"3631",1257,"11/09/2019","08:00","Kabelo","Primary sump"
"3632",1257,"11/09/2019","08:00","Kabelo","Primary sump"
"3633",1257,"11/09/2019","08:00","Kabelo","Primary sump"
"3634",1257,"11/09/2019","08:00","Kabelo","Primary sump"
"3635",1257,"11/09/2019","08:00","Kabelo","Primary sump"
"3636",1257,"11/09/2019","08:00","Kabelo","Primary sump"
"3637",1257,"11/09/2019","08:00","Kabelo","Primary sump"
"3638",1257,"11/09/2019","08:00","Kabelo","Primary sump"
"3639",1257,"11/09/2019","08:00","Kabelo","Primary sump"
"3640",1257,"11/09/2019","08:00","Kabelo","Primary sump"
"3641",1257,"11/09/2019","08:00","Kabelo","Primary sump"
"3642",1257,"11/09/2019","08:00","Kabelo","Primary sump"
"3643",1257,"11/09/2019","08:00","Kabelo","Primary sump"
"3644",1257,"11/09/2019","08:00","Kabelo","Primary sump"
"3645",1257,"11/09/2019","08:00","Kabelo","Primary sump"
"3646",1257,"11/09/2019","08:00","Kabelo","Primary sump"
"3647",1257,"11/09/2019","08:00","Kabelo","Primary sump"
"3648",1258,"12/09/2019","08:00","Kabelo","Primary sump"
"3649",1258,"12/09/2019","08:00","Kabelo","Primary sump"
"3650",1258,"12/09/2019","08:00","Kabelo","Primary sump"
"3651",1258,"12/09/2019","08:00","Kabelo","Primary sump"
"3652",1258,"12/09/2019","08:00","Kabelo","Primary sump"
"3653",1258,"12/09/2019","08:00","Kabelo","Primary sump"
"3654",1258,"12/09/2019","08:00","Kabelo","Primary sump"
"3655",1258,"12/09/2019","08:00","Kabelo","Primary sump"
"3656",1258,"12/09/2019","08:00","Kabelo","Primary sump"
"3657",1258,"12/09/2019","08:00","Kabelo","Primary sump"
"3658",1258,"12/09/2019","08:00","Kabelo","Primary sump"
"3659",1258,"12/09/2019","08:00","Kabelo","Primary sump"
"3660",1258,"12/09/2019","08:00","Kabelo","Primary sump"
"3661",1258,"12/09/2019","08:00","Kabelo","Primary sump"
"3662",1258,"12/09/2019","08:00","Kabelo","Primary sump"
"3663",1259,"13/09/2019","08:00","Kabelo","Primary sump"
"3664",1259,"13/09/2019","08:00","Kabelo","Primary sump"
"3665",1259,"13/09/2019","08:00","Kabelo","Primary sump"
"3666",1259,"13/09/2019","08:00","Kabelo","Primary sump"
"3667",1259,"13/09/2019","08:00","Kabelo","Primary sump"
"3668",1259,"13/09/2019","08:00","Kabelo","Primary sump"
"3669",1259,"13/09/2019","08:00","Kabelo","Primary sump"
"3670",1259,"13/09/2019","08:00","Kabelo","Primary sump"
"3671",1259,"13/09/2019","08:00","Kabelo","Primary sump"
"3672",1259,"13/09/2019","08:00","Kabelo","Primary sump"
"3673",1259,"13/09/2019","08:00","Kabelo","Primary sump"
"3674",1259,"13/09/2019","08:00","Kabelo","Primary sump"
"3675",1259,"13/09/2019","08:00","Kabelo","Primary sump"
"3676",1259,"13/09/2019","08:00","Kabelo","Primary sump"
"3677",1259,"13/09/2019","08:00","Kabelo","Primary sump"
"3678",1259,"13/09/2019","08:00","Kabelo","Primary sump"
"3679",1259,"13/09/2019","08:00","Kabelo","Primary sump"
"3680",1259,"13/09/2019","08:00","Kabelo","Primary sump"
"3681",1259,"13/09/2019","08:00","Kabelo","Primary sump"
"3682",1259,"13/09/2019","08:00","Kabelo","Primary sump"
"3683",1259,"13/09/2019","08:00","Kabelo","Primary sump"
"3684",1259,"13/09/2019","08:00","Kabelo","Primary sump"
"3685",1259,"13/09/2019","08:00","Kabelo","Primary sump"
"3686",1260,"16/09/2019","08:00","Kabelo","Primary sump"
"3687",1260,"16/09/2019","08:00","Kabelo","Primary sump"
"3688",1260,"16/09/2019","08:00","Kabelo","Primary sump"
"3689",1260,"16/09/2019","08:00","Kabelo","Primary sump"
"3690",1260,"16/09/2019","08:00","Kabelo","Primary sump"
"3691",1260,"16/09/2019","08:00","Kabelo","Primary sump"
"3692",1260,"16/09/2019","08:00","Kabelo","Primary sump"
"3693",1260,"16/09/2019","08:00","Kabelo","Primary sump"
"3694",1260,"16/09/2019","08:00","Kabelo","Primary sump"
"3695",1260,"16/09/2019","08:00","Kabelo","Primary sump"
"3696",1260,"16/09/2019","08:00","Kabelo","Primary sump"
"3697",1260,"16/09/2019","08:00","Kabelo","Primary sump"
"3698",1260,"16/09/2019","08:00","Kabelo","Primary sump"
"3699",1260,"16/09/2019","08:00","Kabelo","Primary sump"
"3700",1260,"16/09/2019","08:00","Kabelo","Primary sump"
"3701",1260,"16/09/2019","08:00","Kabelo","Primary sump"
"3702",1260,"16/09/2019","08:00","Kabelo","Primary sump"
"3703",1260,"16/09/2019","08:00","Kabelo","Primary sump"
"3704",1260,"16/09/2019","08:00","Kabelo","Primary sump"
"3705",1260,"16/09/2019","08:00","Kabelo","Primary sump"
"3706",1261,"17/09/2019","08:00","Kabelo","Primary sump"
"3707",1261,"17/09/2019","08:00","Kabelo","Primary sump"
"3708",1261,"17/09/2019","08:00","Kabelo","Primary sump"
"3709",1261,"17/09/2019","08:00","Kabelo","Primary sump"
"3710",1261,"17/09/2019","08:00","Kabelo","Primary sump"
"3711",1261,"17/09/2019","08:00","Kabelo","Primary sump"
"3712",1261,"17/09/2019","08:00","Kabelo","Primary sump"
"3713",1261,"17/09/2019","08:00","Kabelo","Primary sump"
"3714",1261,"17/09/2019","08:00","Kabelo","Primary sump"
"3715",1261,"17/09/2019","08:00","Kabelo","Primary sump"
"3716",1261,"17/09/2019","08:00","Kabelo","Primary sump"
"3717",1261,"17/09/2019","08:00","Kabelo","Primary sump"
"3718",1261,"17/09/2019","08:00","Kabelo","Primary sump"
"3719",1261,"17/09/2019","08:00","Kabelo","Primary sump"
"3720",1261,"17/09/2019","08:00","Kabelo","Primary sump"
"3721",1261,"17/09/2019","08:00","Kabelo","Primary sump"
"3722",1261,"17/09/2019","08:00","Kabelo","Primary sump"
"3723",1262,"18/09/2019","08:00","Kabelo","Primary sump"
"3724",1262,"18/09/2019","08:00","Kabelo","Primary sump"
"3725",1262,"18/09/2019","08:00","Kabelo","Primary sump"
"3726",1262,"18/09/2019","08:00","Kabelo","Primary sump"
"3727",1262,"18/09/2019","08:00","Kabelo","Primary sump"
"3728",1262,"18/09/2019","08:00","Kabelo","Primary sump"
"3729",1262,"18/09/2019","08:00","Kabelo","Primary sump"
"3730",1262,"18/09/2019","08:00","Kabelo","Primary sump"
"3731",1262,"18/09/2019","08:00","Kabelo","Primary sump"
"3732",1262,"18/09/2019","08:00","Kabelo","Primary sump"
"3733",1262,"18/09/2019","08:00","Kabelo","Primary sump"
"3734",1262,"18/09/2019","08:00","Kabelo","Primary sump"
"3735",1262,"18/09/2019","08:00","Kabelo","Primary sump"
"3736",1262,"18/09/2019","08:00","Kabelo","Primary sump"
"3737",1263,"19/09/2019","14:30","Kabelo","Primary sump"
"3738",1263,"19/09/2019","14:30","Kabelo","Primary sump"
"3739",1263,"19/09/2019","14:30","Kabelo","Primary sump"
"3740",1263,"19/09/2019","14:30","Kabelo","Primary sump"
"3741",1263,"19/09/2019","14:30","Kabelo","Primary sump"
"3742",1263,"19/09/2019","14:30","Kabelo","Primary sump"
"3743",1263,"19/09/2019","14:30","Kabelo","Primary sump"
"3744",1263,"19/09/2019","14:30","Kabelo","Primary sump"
"3745",1263,"19/09/2019","14:30","Kabelo","Primary sump"
"3746",1263,"19/09/2019","14:30","Kabelo","Primary sump"
"3747",1263,"19/09/2019","14:30","Kabelo","Primary sump"
"3748",1263,"19/09/2019","14:30","Kabelo","Primary sump"
"3749",1263,"19/09/2019","14:30","Kabelo","Primary sump"
"3750",1263,"19/09/2019","14:30","Kabelo","Primary sump"
"3751",1263,"19/09/2019","14:30","Kabelo","Primary sump"
"3752",1263,"19/09/2019","14:30","Kabelo","Primary sump"
"3753",1263,"19/09/2019","14:30","Kabelo","Primary sump"
"3754",1263,"19/09/2019","14:30","Kabelo","Primary sump"
"3755",1263,"19/09/2019","14:30","Kabelo","Primary sump"
"3756",1264,"20/09/2019","08:00","Kabelo","Primary sump"
"3757",1264,"20/09/2019","08:00","Kabelo","Primary sump"
"3758",1264,"20/09/2019","08:00","Kabelo","Primary sump"
"3759",1264,"20/09/2019","08:00","Kabelo","Primary sump"
"3760",1264,"20/09/2019","08:00","Kabelo","Primary sump"
"3761",1264,"20/09/2019","08:00","Kabelo","Primary sump"
"3762",1264,"20/09/2019","08:00","Kabelo","Primary sump"
"3763",1264,"20/09/2019","08:00","Kabelo","Primary sump"
"3764",1264,"20/09/2019","08:00","Kabelo","Primary sump"
"3765",1264,"20/09/2019","08:00","Kabelo","Primary sump"
"3766",1264,"20/09/2019","08:00","Kabelo","Primary sump"
"3767",1264,"20/09/2019","08:00","Kabelo","Primary sump"
"3768",1264,"20/09/2019","08:00","Kabelo","Primary sump"
"3769",1264,"20/09/2019","08:00","Kabelo","Primary sump"
"3770",1264,"20/09/2019","08:00","Kabelo","Primary sump"
"3771",1264,"20/09/2019","08:00","Kabelo","Primary sump"
"3772",1264,"20/09/2019","08:00","Kabelo","Primary sump"
"3773",1264,"20/09/2019","08:00","Kabelo","Primary sump"
"3774",1264,"20/09/2019","08:00","Kabelo","Primary sump"
"3775",1265,"23/09/2019","08:00","Kabelo","Primary sump"
"3776",1265,"23/09/2019","08:00","Kabelo","Primary sump"
"3777",1265,"23/09/2019","08:00","Kabelo","Primary sump"
"3778",1265,"23/09/2019","08:00","Kabelo","Primary sump"
"3779",1265,"23/09/2019","08:00","Kabelo","Primary sump"
"3780",1265,"23/09/2019","08:00","Kabelo","Primary sump"
"3781",1265,"23/09/2019","08:00","Kabelo","Primary sump"
"3782",1265,"23/09/2019","08:00","Kabelo","Primary sump"
"3783",1265,"23/09/2019","08:00","Kabelo","Primary sump"
"3784",1265,"23/09/2019","08:00","Kabelo","Primary sump"
"3785",1265,"23/09/2019","08:00","Kabelo","Primary sump"
"3786",1265,"23/09/2019","08:00","Kabelo","Primary sump"
"3787",1265,"23/09/2019","08:00","Kabelo","Primary sump"
"3788",1265,"23/09/2019","08:00","Kabelo","Primary sump"
"3789",1265,"23/09/2019","08:00","Kabelo","Primary sump"
"3790",1265,"23/09/2019","08:00","Kabelo","Primary sump"
"3791",1265,"23/09/2019","08:00","Kabelo","Primary sump"
"3792",1266,"25/09/2019","08:00","Kabelo","Primary sump"
"3793",1266,"25/09/2019","08:00","Kabelo","Primary sump"
"3794",1266,"25/09/2019","08:00","Kabelo","Primary sump"
"3795",1266,"25/09/2019","08:00","Kabelo","Primary sump"
"3796",1266,"25/09/2019","08:00","Kabelo","Primary sump"
"3797",1266,"25/09/2019","08:00","Kabelo","Primary sump"
"3798",1266,"25/09/2019","08:00","Kabelo","Primary sump"
"3799",1266,"25/09/2019","08:00","Kabelo","Primary sump"
"3800",1266,"25/09/2019","08:00","Kabelo","Primary sump"
"3801",1266,"25/09/2019","08:00","Kabelo","Primary sump"
"3802",1266,"25/09/2019","08:00","Kabelo","Primary sump"
"3803",1266,"25/09/2019","08:00","Kabelo","Primary sump"
"3804",1266,"25/09/2019","08:00","Kabelo","Primary sump"
"3805",1266,"25/09/2019","08:00","Kabelo","Primary sump"
"3806",1266,"25/09/2019","08:00","Kabelo","Primary sump"
"3807",1266,"25/09/2019","08:00","Kabelo","Primary sump"
"3808",1266,"25/09/2019","08:00","Kabelo","Primary sump"
"3809",1266,"25/09/2019","08:00","Kabelo","Primary sump"
"3810",1266,"25/09/2019","08:00","Kabelo","Primary sump"
"3811",1267,"26/09/2019","08:00","Kabelo","Primary sump"
"3812",1267,"26/09/2019","08:00","Kabelo","Primary sump"
"3813",1267,"26/09/2019","08:00","Kabelo","Primary sump"
"3814",1267,"26/09/2019","08:00","Kabelo","Primary sump"
"3815",1267,"26/09/2019","08:00","Kabelo","Primary sump"
"3816",1267,"26/09/2019","08:00","Kabelo","Primary sump"
"3817",1267,"26/09/2019","08:00","Kabelo","Primary sump"
"3818",1267,"26/09/2019","08:00","Kabelo","Primary sump"
"3819",1267,"26/09/2019","08:00","Kabelo","Primary sump"
"3820",1267,"26/09/2019","08:00","Kabelo","Primary sump"
"3821",1267,"26/09/2019","08:00","Kabelo","Primary sump"
"3822",1267,"26/09/2019","08:00","Kabelo","Primary sump"
"3823",1267,"26/09/2019","08:00","Kabelo","Primary sump"
"3824",1267,"26/09/2019","08:00","Kabelo","Primary sump"
"3825",1267,"26/09/2019","08:00","Kabelo","Primary sump"
"3826",1267,"26/09/2019","08:00","Kabelo","Primary sump"
"3827",1268,"27/09/2019","08:00","Kabelo","Primary sump"
"3828",1268,"27/09/2019","08:00","Kabelo","Primary sump"
"3829",1268,"27/09/2019","08:00","Kabelo","Primary sump"
"3830",1268,"27/09/2019","08:00","Kabelo","Primary sump"
"3831",1268,"27/09/2019","08:00","Kabelo","Primary sump"
"3832",1268,"27/09/2019","08:00","Kabelo","Primary sump"
"3833",1268,"27/09/2019","08:00","Kabelo","Primary sump"
"3834",1268,"27/09/2019","08:00","Kabelo","Primary sump"
"3835",1268,"27/09/2019","08:00","Kabelo","Primary sump"
"3836",1268,"27/09/2019","08:00","Kabelo","Primary sump"
"3837",1268,"27/09/2019","08:00","Kabelo","Primary sump"
"3838",1268,"27/09/2019","08:00","Kabelo","Primary sump"
"3839",1268,"27/09/2019","08:00","Kabelo","Primary sump"
"3840",1268,"27/09/2019","08:00","Kabelo","Primary sump"
"3841",1268,"27/09/2019","08:00","Kabelo","Primary sump"
